	Gp_EAB_462	Gp_MJ1_12	Gp_MJ1_149	Gp_MJ1_272	Gp_MJ1_444	Gp_MJ2_113	Gp_MJ3_423	Gp_MJ3_477	Gp_MJ4_197	Gp_MJ4_65	Gp_NH_148	Gp_YAB_333	Gp_YAB_339	Gp_meta27_16	Gp_meta27_511	Sg_A01_16	Sg_A07_40	Sg_A11_10	Sg_A11_12	Sg_A11_2	Sg_A11_47	Sg_A15_26	Sg_A17_17	Sg_A19_11	Sg_A19_12	Sg_A19_18	Sg_A19_36	Sg_A19_51	Sg_A20_2	Sg_A20_35	Sg_A22_19	Sg_A22_22	Sg_A22_3	Sg_A22_8	Sg_A24_54	Sg_A27_23	Sg_A27_31	Sg_A28_8	Sg_A33_4	Sg_A34_19	Sg_A34_5	Sg_A37_36	Sg_B03_29	Sg_B03_38	Sg_B04_2	Sg_B07_12	Sg_B07_38	Sg_B07_50	Sg_B07_53	Sg_B07_62	Sg_B08_36	Sg_B14_1	Sg_B14_13	Sg_B15_22	Sg_B15_23	Sg_B15_25	Sg_B15_35	Sg_B15_52	Sg_B19_17	Sg_B19_30	Sg_B19_40	Sg_B19_58	Sg_B23_42	Sg_B25_10	Sg_B25_38	Sg_B26_35	Sg_B26_38	Sg_B26_4	Sg_B27_18	Sg_B27_6	Sg_C02_30	Sg_C03_36	Sg_C04_25	Sg_C04_33	Sg_C14_34	Sg_CA11_3	Sg_CA11_45	Sg_CA11_52	Sg_CA13_9	Sg_CA25_14	Sg_CA25_21	Sg_CA40A_55	Sg_CA9_20	Sg_CA9_31	Sg_CB03_1	Sg_CB03_2	Sg_CB03_44	Sg_CB03_47	Sg_CD22A_27	Sg_CD22A_44	Sg_CD23A_20	Sg_CD23A_32	Sg_CD24A_1	Sg_CD24A_10	Sg_CD25A_53	Sg_CD26A_19	Sg_CD27A_46	Sg_CD28A_40	Sg_CD30A_34	Sg_CE19A_15	Sg_CE19A_24	Sg_CE19A_29	Sg_CE19A_36	Sg_CG50A_22	Sg_CG50A_49	Sg_CG50A_74	Sg_CK05A_18	Sg_CK05A_21	Sg_CK05A_46	Sg_CK05A_56	Sg_CK28A_36	Sg_CK28A_47	Sg_CK51A_47	Sg_CK52A_43	Sg_CK52A_74	Sg_CM17_16	Sg_CM17_58	Sg_CM17_7	Sg_CM21_15	Sg_CM21_57	Sg_CM29A_16	Sg_CM30A_3	Sg_CM31A_43	Sg_CM31A_52	Sg_CM32A_26	Sg_CM32A_49	Sg_CM33A_39	Sg_CM33A_60	Sg_CM33A_9	Sg_CM35A_15	Sg_D02_31	Sg_D02_32	Sg_D02_44	Sg_D02_9	Sg_D03_75	Sg_D03_78	Sg_D09_14	Sg_D10_17	Sg_D18_45	Sg_E04_12	Sg_E06_10	Sg_E06_24	Sg_E10_50	Sg_EA47_17	Sg_EA47_9	Sg_EA57_9	Sg_EA61_27	Sg_EB03_22	Sg_EB08_12	Sg_EB09_7	Sg_EB10_11	Sg_EB13_4	Sg_EB21_10	Sg_EM03_4	Sg_EM03_7	Sg_EM12_46	Sg_EM12_61	Sg_EM22_6	Sg_EM25_40	Sg_EM30_38	Sg_EM30_40	Sg_EM34_4	Sg_G06_49	Sg_G06_9	Sg_G09_4	Sg_G10_35	Sg_G11_20	Sg_G18_1	Sg_G18_19	Sg_G19_41	Sg_G21_58	Sg_G22_16	Sg_G26_10	Sg_G26_22	Sg_G26_28	Sg_G29_33	Sg_G33_7	Sg_G37_59	Sg_G39_28	Sg_G43_29	Sg_G46_28	Sg_G46_34	Sg_G46_4	Sg_G47_17	Sg_H04_45	Sg_I01_33	Sg_I05_27	Sg_I05_65	Sg_I06_25	Sg_I07_11	Sg_I09_29	Sg_I12_32	Sg_I12_44	Sg_I12_6	Sg_I13_16	Sg_K01_3	Sg_K01_5	Sg_K09_1	Sg_K09_61	Sg_K10_28	Sg_K14_18	Sg_K15_44	Sg_K16_17	Sg_K16_50	Sg_K16_53	Sg_K17_22	Sg_K22_12	Sg_K22_14	Sg_K22_66	Sg_K22_8	Sg_K31_45	Sg_K32_30	Sg_K34_1	Sg_K36_16	Sg_K36_17	Sg_K36_27	Sg_K36_29	Sg_K36_3	Sg_K36_6	Sg_K36_8	Sg_K40_29	Sg_K40_38	Sg_K40_4	Sg_K40_76	Sg_K46_34	Sg_M01_13	Sg_M01_30	Sg_M02_37	Sg_M02_5	Sg_M02_8	Sg_M03_37	Sg_M03_38	Sg_M07_23	Sg_M07_27	Sg_M07_39	Sg_M07_4	Sg_M08_36	Sg_M11_5	Sg_M11_7	Sg_M12_17	Sg_M12_21	Sg_M12_39	Sg_M12_6	Sg_M14_27	Sg_M14_34	Sg_M15_10	Sg_M15_17	Sg_M15_29	Sg_M17_3	Sg_M17_33	Sg_M21_45	Sg_OA11r1_10	Sg_OA11r1_12	Sg_OA11r1_9	Sg_OA13r1_14	Sg_OA13r1_52	Sg_OA7r2_37	Sg_OA7r2_38	Sg_OA7r2_4	Sg_OB03r2_1	Sg_OB03r2_39	Sg_OB03r2_6	Sg_OB05r2_32	Sg_OB05r2_38	Sg_OB05r2_8	Sg_OB24r1_18	Sg_OG24B2A_25	Sg_OG24B2A_39	Sg_OG24B2A_8	Sg_OM21r1_55	Sg_P15_12	Sg_P15_15	Sg_P15_2	Sg_P15_21	Sg_P22_10	Sg_P22_13	Sg_P23_1	Sg_P27_36	Sg_P27_38	Sg_P27_4	Sg_P30_9	Sg_X03_29	Sg_X05_12	Sg_X05_3	Sg_Y07_14	Sg_Y07_23	Sg_Y07_27	Sg_Y19_10	Sg_Y19_13	Sg_YA03_20	Sg_YA04_9	Sg_YA12_28	Sg_YA12_4	Sg_YA13_10	Sg_YA31_31	Sg_YB34_1	Sg_YB35_19	Sg_YB35_41	Sg_YB35_7	Sg_YB36_42	Sg_YB37_21	Sg_YB37_28	Sg_YB37_7	Sg_YB38_12	Sg_YB38_21	Sg_YB38_6	Sg_YB39_24	Sg_YB41_11	Sg_YB41_12	Sg_YB46_3	Sg_YB50_23	Sg_YB55_11	Sg_YB59_31	Sg_Z02_23	Sg_Z02_43	Sg_Z02_5	Sg_Z03_24	Sg_Z06_28	Sg_Z07_36	Sg_Z07_42	Sg_Z09_20	Sg_Z10_1	Sg_Z12_45	Sg_Z14_36	Sg_Z14_45	Sg_Z14_58	Sg_Z15_39	Sg_Z15_51	Sg_Z16_22	Sg_Z17_26
Gp_EAB_462	1	0.001	0.006	0.001	0.001	0.5245	0.001	0.007	0.001	0.001	0.001	0.0589	0.0839	0.001	0.001	0.4665	0.001	0.001	0.001	0.1788	0.0999	0.001	0.001	0.001	0.001	0.001	0.001	0.1069	0.024	0.002	0.001	0.001	0.001	0.001	0.001	0.1129	0.001	0.7393	0.001	0.003	0.7003	0.9401	0.001	0.3836	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.969	0.001	0.001	0.001	0.001	0.002	0.5584	0.001	0.4146	0.001	0.976	0.001	0.018	0.001	0.001	0.001	0.001	0.001	0.1229	0.5804	0.1988	0.001	0.042	0.2498	0.008	0.001	0.001	0.001	0.001	0.001	0.001	0.2637	0.973	0.003	0.001	0.0979	0.001	0.001	0.016	0.001	0.001	0.3197	0.001	0.001	0.002	0.001	0.9031	0.002	0.0609	0.003	0.01	0.001	0.1229	0.004	0.0519	0.005	0.001	0.001	0.4715	0.006	0.1319	0.001	0.001	0.5355	0.001	0.001	0.2268	0.0969	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.1009	0.001	0.001	0.001	0.021	0.001	0.001	0.001	0.001	0.001	0.001	0.2048	0.001	0.002	0.006	0.001	0.1778	0.018	0.001	0.001	0.8392	0.8222	0.1179	0.5684	0.001	0.001	0.002	0.027	0.001	0.006	0.1279	0.001	0.001	0.1199	0.001	0.001	0.001	0.001	0.001	0.001	0.1359	0.001	0.001	0.5015	0.1608	0.6843	0.001	0.6274	0.005	0.001	0.001	0.001	0.0709	0.001	0.009	0.017	0.001	0.3197	0.001	0.001	0.05	0.4615	0.001	0.4855	0.001	0.001	0.3157	0.001	0.001	0.9041	0.001	0.001	0.4745	0.001	0.009	0.001	0.004	0.001	0.001	0.001	0.4675	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.5504	0.4985	0.001	0.001	0.001	0.039	0.001	0.001	0.5814	0.001	0.001	0.004	0.0579	0.6903	0.001	0.001	0.001	0.0779	0.001	0.001	0.001	0.2937	0.2298	0.001	0.4685	0.4735	0.001	0.05	0.8122	0.001	0.001	0.001	0.001	0.96	0.001	0.3626	0.001	0.001	0.5664	0.001	0.004	0.001	0.001	0.005	0.001	0.6424	0.001	0.3946	0.001	0.004	0.001	0.001	0.001	0.1868	0.1688	0.001	0.9171	0.4535	0.001	0.3377	0.5365	0.002	0.001	0.001	0.3566	0.002	0.7522	0.8242	0.006	0.966	0.9121	0.001	0.001	0.001	0.004	0.5654	0.001	0.001	0.016	0.1528	0.001	0.015	0.001	0.5644	0.001	0.019	0.001	0.001	0.001	0.004	0.004	0.0989	0.021	0.0859	0.001	0.4436	0.001	0.001	0.3257	0.001	0.001	0.001	0.001	0.001	0.012	0.6993	0.023	0.5984	0.001	0.021	0.001
Gp_MJ1_12	0.001	1	0.001	0.001	0.001	0.001	0.001	0.006	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.4775	0.001	0.001	0.002	0.012	0.001	0.3057	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.026	0.007	0.8511	0.1219	0.5085	0.001	0.8751	0.001	0.001	0.001	0.001	0.001	0.001	0.0709	0.004	0.001	0.001	0.001	0.001	0.001	0.03	0.7043	0.001	0.1818	0.001	0.2148	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.9121	0.003	0.001	0.001	0.2767	0.2458	0.001	0.001	0.9431	0.001	0.001	0.001	0.001	0.6454	0.1169	0.006	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.7283	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.1209	0.001	0.8282	0.039	0.001	0.8851	0.001	0.001	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.1199	0.001	0.7852	0.001	0.023	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.011	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0929	0.001	0.001	0.6074	0.001	0.001	0.001	0.001	0.008	0.1888	0.1079	0.001	0.001	0.9091	0.001	0.002	0.001	0.001	0.001	0.001	0.1588	0.001	0.001	0.001	0.3487	0.001	0.001	0.7672	0.001	0.001	0.001	0.001	0.042	0.017	0.6284	0.001	0.001	0.4146	0.001	0.001	0.4096	0.028	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.1958	0.001	0.001	0.7073	0.001	0.5814	0.001	0.5964	0.1469	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.005	0.0779	0.001	0.001	0.001	0.8861	0.001	0.001	0.003	0.001	0.001	0.001	0.003	0.2717	0.001	0.001	0.001	0.1848	0.001	0.001	0.001	0.001	0.001	0.001	0.005	0.7123	0.001	0.9291	0.001	0.001	0.001	0.001	0.001	0.004	0.001	0.016	0.001	0.01	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.025	0.001	0.0879	0.001	0.001	0.001	0.001	0.001	0.012	0.974	0.001	0.8741	0.0669	0.001	0.002	0.001	0.001	0.001	0.014	0.0779	0.001	0.3786	0.1319	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.1818	0.001	0.001	0.4176	0.001	0.001	0.4166	0.001	0.0599	0.001	0.3576	0.001	0.001	0.001	0.001	0.01	0.002	0.021	0.001	0.001	0.001	0.1299	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.004	0.8811	0.001	0.001	0.955	0.001
Gp_MJ1_149	0.006	0.001	1	0.001	0.001	0.3247	0.001	0.1429	0.001	0.001	0.001	0.001	0.008	0.0879	0.001	0.001	0.2378	0.001	0.001	0.013	0.024	0.015	0.002	0.001	0.0989	0.6214	0.002	0.2138	0.001	0.001	0.002	0.9371	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.1169	0.001	0.4955	0.002	0.5305	0.001	0.004	0.0989	0.0569	0.3407	0.1079	0.1878	0.001	0.0889	0.001	0.3177	0.011	0.001	0.031	0.8132	0.0979	0.7652	0.004	0.002	0.001	0.003	0.019	0.4456	0.024	0.001	0.001	0.001	0.3177	0.003	0.027	0.1998	0.001	0.001	0.001	0.6024	0.027	0.002	0.2438	0.001	0.8681	0.5035	0.5335	0.001	0.2128	0.8681	0.6993	0.2288	0.006	0.04	0.002	0.001	0.001	0.001	0.5035	0.033	0.001	0.019	0.004	0.006	0.1019	0.001	0.003	0.011	0.7033	0.009	0.9091	0.1988	0.001	0.3636	0.01	0.8871	0.001	0.017	0.001	0.1229	0.3067	0.002	0.2398	0.001	0.002	0.032	0.001	0.6933	0.001	0.7832	0.003	0.01	0.001	0.006	0.001	0.003	0.002	0.006	0.5984	0.001	0.001	0.004	0.0799	0.001	0.001	0.002	0.001	0.0849	0.8971	0.001	0.001	0.2767	0.2198	0.003	0.007	0.007	0.001	0.001	0.003	0.046	0.005	0.7083	0.006	0.001	0.008	0.004	0.8072	0.5954	0.001	0.0939	0.001	0.004	0.001	0.002	0.039	0.3287	0.0509	0.004	0.035	0.001	0.001	0.9471	0.043	0.3696	0.016	0.001	0.001	0.001	0.4216	0.003	0.006	0.007	0.002	0.001	0.2058	0.002	0.3117	0.3017	0.001	0.001	0.001	0.1818	0.001	0.5654	0.002	0.3556	0.004	0.001	0.6523	0.002	0.001	0.001	0.017	0.2677	0.001	0.001	0.001	0.001	0.014	0.001	0.7882	0.4935	0.004	0.001	0.013	0.001	0.001	0.019	0.2148	0.001	0.001	0.002	0.001	0.042	0.024	0.001	0.001	0.6933	0.006	0.2837	0.4915	0.2288	0.0739	0.001	0.7073	0.4875	0.001	0.2707	0.019	0.015	0.001	0.006	0.2138	0.001	0.001	0.0939	0.028	0.7123	0.033	0.002	0.001	0.001	0.006	0.009	0.001	0.4585	0.001	0.011	0.001	0.001	0.001	0.001	0.0659	0.7892	0.004	0.001	0.005	0.5285	0.004	0.1808	0.004	0.002	0.036	0.1239	0.001	0.001	0.1858	0.003	0.002	0.1808	0.038	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.6154	0.027	0.001	0.001	0.001	0.3387	0.001	0.6114	0.006	0.001	0.001	0.001	0.2857	0.001	0.6723	0.001	0.0939	0.0689	0.001	0.001	0.0649	0.022	0.001	0.011	0.001	0.001	0.001	0.3247	0.006	0.1079	0.001	0.5135	0.001
Gp_MJ1_272	0.001	0.001	0.001	1	0.001	0.4835	0.001	0.003	0.001	0.001	0.001	0.001	0.004	0.004	0.001	0.3536	0.001	0.001	0.001	0.009	0.3227	0.024	0.001	0.001	0.001	0.1269	0.016	0.001	0.001	0.001	0.001	0.2687	0.001	0.001	0.0569	0.001	0.001	0.001	0.001	0.003	0.3606	0.1508	0.001	0.1039	0.001	0.001	0.03	0.001	0.015	0.0699	0.017	0.004	0.4446	0.001	0.8591	0.004	0.001	0.001	0.3626	0.0519	0.0819	0.001	0.1049	0.001	0.008	0.001	0.009	0.001	0.001	0.001	0.001	0.04	0.4865	0.001	0.001	0.001	0.004	0.001	0.001	0.001	0.003	0.001	0.001	0.6234	0.2308	0.1479	0.004	0.005	0.3956	0.001	0.001	0.3686	0.002	0.0699	0.001	0.001	0.6074	0.0539	0.3347	0.001	0.2907	0.001	0.001	0.05	0.001	0.001	0.4356	0.0639	0.001	0.5355	0.001	0.004	0.0839	0.001	0.2098	0.001	0.001	0.001	0.1029	0.955	0.001	0.001	0.001	0.009	0.001	0.001	0.001	0.001	0.1508	0.001	0.7143	0.001	0.01	0.001	0.004	0.001	0.003	0.8492	0.001	0.001	0.001	0.7802	0.001	0.001	0.001	0.001	0.0879	0.5115	0.001	0.001	0.1518	0.5015	0.001	0.3746	0.002	0.001	0.001	0.002	0.7433	0.035	0.4366	0.1289	0.001	0.001	0.002	0.5674	0.001	0.001	0.038	0.001	0.001	0.001	0.001	0.034	0.002	0.7073	0.001	0.019	0.004	0.001	0.043	0.001	0.002	0.001	0.001	0.016	0.001	0.9341	0.001	0.004	0.001	0.001	0.001	0.5504	0.001	0.045	0.5804	0.001	0.008	0.001	0.8032	0.001	0.2368	0.001	0.001	0.001	0.5045	0.0979	0.001	0.001	0.3936	0.018	0.05	0.001	0.001	0.001	0.001	0.003	0.001	0.6254	0.956	0.002	0.001	0.001	0.001	0.001	0.001	0.6394	0.001	0.008	0.0529	0.001	0.7712	0.001	0.001	0.001	0.1868	0.001	0.2078	0.1848	0.9261	0.1269	0.001	0.5025	0.2328	0.001	0.7113	0.1898	0.001	0.001	0.001	0.016	0.001	0.001	0.027	0.001	0.01	0.006	0.001	0.03	0.001	0.001	0.001	0.001	0.7183	0.001	0.1029	0.001	0.001	0.001	0.001	0.002	0.025	0.003	0.002	0.7822	0.3177	0.001	0.2358	0.005	0.001	0.001	0.001	0.001	0.003	0.4426	0.2847	0.008	0.016	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.05	0.038	0.001	0.027	0.001	0.1419	0.001	0.1239	0.001	0.001	0.001	0.001	0.999	0.001	0.2827	0.001	0.953	0.5435	0.005	0.001	0.2597	0.001	0.001	0.001	0.001	0.001	0.001	0.4555	0.001	0.015	0.001	0.021	0.001
Gp_MJ1_444	0.001	0.001	0.001	0.001	1	0.999	0.001	0.001	0.001	0.001	0.001	0.001	0.3746	0.001	0.0929	0.044	0.007	0.001	0.024	0.014	0.6833	0.2188	0.001	0.001	0.001	0.4505	0.002	0.032	0.001	0.001	0.001	0.046	0.001	0.001	0.015	0.001	0.001	0.001	0.001	0.035	0.1628	0.6873	0.001	0.5355	0.001	0.001	0.6903	0.001	0.001	0.001	0.8402	0.005	0.01	0.001	0.1818	0.001	0.001	0.001	0.6923	0.001	0.5185	0.001	0.005	0.001	0.8162	0.001	0.004	0.001	0.001	0.001	0.008	0.2687	0.001	0.001	0.0759	0.0569	0.0989	0.001	0.0569	0.001	0.001	0.001	0.001	0.3027	0.7263	0.019	0.001	0.001	0.002	0.001	0.001	0.05	0.001	0.002	0.001	0.001	0.6873	0.001	0.001	0.001	0.1648	0.001	0.001	0.001	0.001	0.016	0.001	0.1878	0.001	0.1748	0.1239	0.003	0.1588	0.001	0.001	0.001	0.001	0.001	0.001	0.1089	0.001	0.001	0.001	0.5405	0.001	0.001	0.001	0.001	0.978	0.001	0.4925	0.001	0.001	0.001	0.2577	0.001	0.3896	0.0519	0.001	0.001	0.001	0.0739	0.001	0.002	0.001	0.001	0.047	0.002	0.001	0.002	0.95	0.005	0.001	0.4046	0.001	0.001	0.001	0.3427	0.3497	0.5455	0.9081	0.1798	0.013	0.1479	0.001	0.02	0.001	0.001	0.003	0.001	0.1109	0.019	0.001	0.001	0.4306	0.1938	0.001	0.001	0.001	0.001	0.003	0.001	0.002	0.001	0.001	0.001	0.001	0.1229	0.001	0.2587	0.008	0.001	0.001	0.0699	0.001	0.005	0.2328	0.001	0.1309	0.002	0.001	0.001	0.1548	0.001	0.3497	0.001	0.1768	0.1259	0.001	0.001	0.0549	0.001	0.001	0.001	0.011	0.001	0.001	0.001	0.001	0.4875	0.1379	0.001	0.001	0.001	0.015	0.001	0.001	0.6364	0.001	0.001	0.002	0.001	0.1618	0.001	0.001	0.001	0.2378	0.1499	0.001	0.4745	0.029	0.001	0.001	0.047	0.4845	0.001	0.7133	0.001	0.001	0.001	0.002	0.003	0.001	0.001	0.035	0.001	0.0599	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.002	0.001	0.1868	0.001	0.001	0.001	0.001	0.001	0.959	0.025	0.013	0.8452	0.7343	0.001	0.003	0.011	0.001	0.001	0.001	0.002	0.001	0.7702	0.1808	0.6134	0.5894	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.001	0.1269	0.01	0.001	0.006	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.6254	0.001	0.029	0.001	0.0639	0.001	0.047	0.001	0.031	0.001	0.001	0.001	0.001	0.001	0.001	0.2887	0.1039	0.001	0.001	0.3397	0.001
Gp_MJ2_113	0.5245	0.001	0.3247	0.4835	0.999	1	0.3656	0.001	0.001	0.6424	0.1109	0.1459	0.043	0.001	0.001	0.014	0.004	0.004	0.003	0.2987	0.001	0.0569	0.001	0.2128	0.002	0.003	0.1698	0.001	0.0509	0.0689	0.001	0.007	0.001	0.002	0.001	0.3556	0.001	0.002	0.1858	0.001	0.001	0.6563	0.001	0.001	0.001	0.001	0.001	0.5634	0.001	0.001	0.001	0.1638	0.001	0.3576	0.001	0.9351	0.8751	0.001	0.025	0.001	0.001	0.023	0.4126	0.02	0.001	0.001	0.6833	0.1648	0.3556	0.2248	0.001	0.1628	0.001	0.3536	0.001	0.001	0.022	0.0669	0.001	0.02	0.001	0.5754	0.001	0.1219	0.004	0.028	0.049	0.001	0.3706	0.007	0.5435	0.001	0.001	0.001	0.4046	0.001	0.7213	0.5205	0.001	0.001	0.001	0.001	0.001	0.3766	0.3027	0.03	0.001	0.0719	0.0989	0.001	0.001	0.1269	0.001	0.0859	0.001	0.018	0.7752	0.2088	0.001	0.001	0.015	0.4056	0.1708	0.001	0.4316	0.0619	0.016	0.02	0.1089	0.008	0.2238	0.7632	0.001	0.001	0.3726	0.0509	0.013	0.001	0.001	0.01	0.031	0.001	0.001	0.1868	0.001	0.0659	0.001	0.001	0.1409	0.1578	0.001	0.001	0.001	0.025	0.001	0.001	0.1938	0.03	0.001	0.0599	0.1099	0.001	0.7413	0.001	0.001	0.002	0.008	0.4645	0.001	0.007	0.001	0.024	0.4416	0.001	0.2837	0.001	0.8911	0.0519	0.001	0.001	0.001	0.1798	0.8721	0.001	0.001	0.001	0.008	0.001	0.2378	0.001	0.0909	0.002	0.001	0.001	0.05	0.001	0.001	0.1798	0.008	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.0779	0.3676	0.001	0.6394	0.004	0.013	0.8052	0.001	0.4136	0.001	0.001	0.001	0.002	0.001	0.1159	0.6863	0.2278	0.01	0.001	0.002	0.1788	0.001	0.001	0.001	0.001	0.6134	0.8811	0.0769	0.001	0.002	0.001	0.001	0.4266	0.001	0.001	0.001	0.001	0.002	0.6334	0.2058	0.8062	0.001	0.004	0.3367	0.023	0.038	0.2657	0.013	0.001	0.014	0.016	0.7043	0.3357	0.012	0.007	0.1518	0.01	0.001	0.001	0.006	0.001	0.4955	0.001	0.5445	0.2537	0.4346	0.001	0.001	0.0649	0.1858	0.001	0.002	0.7562	0.001	0.1149	0.0639	0.001	0.008	0.001	0.001	0.5245	0.011	0.001	0.001	0.001	0.9051	0.003	0.2398	0.006	0.001	0.001	0.3746	0.001	0.029	0.6563	0.006	0.001	0.2947	0.001	0.025	0.004	0.001	0.1908	0.001	0.7313	0.003	0.972	0.016	0.001	0.2138	0.001	0.001	0.01	0.001	0.4595	0.3826	0.001	0.001	0.001	0.001	0.001	0.004	0.3886	0.1868
Gp_MJ3_423	0.001	0.001	0.001	0.001	0.001	0.3656	1	0.1349	0.001	0.001	0.001	0.001	0.1798	0.001	0.019	0.2697	0.03	0.001	0.9461	0.2827	0.5005	0.2158	0.003	0.001	0.005	0.001	0.001	0.4665	0.001	0.001	0.001	0.003	0.001	0.001	0.016	0.001	0.001	0.009	0.001	0.8102	0.032	0.5495	0.001	0.8731	0.001	0.001	0.7033	0.001	0.031	0.005	0.4446	0.001	0.1019	0.001	0.6194	0.001	0.001	0.001	0.027	0.012	0.7043	0.001	0.027	0.001	0.6324	0.001	0.015	0.001	0.001	0.001	0.001	0.2597	0.002	0.001	0.015	0.01	0.011	0.001	0.004	0.001	0.002	0.001	0.001	0.3367	0.8102	0.3896	0.001	0.5904	0.001	0.035	0.0669	0.001	0.1868	0.001	0.001	0.001	0.0879	0.001	0.1229	0.003	0.002	0.001	0.1528	0.001	0.001	0.8831	0.006	0.1179	0.001	0.4096	1	0.004	0.049	0.001	0.018	0.021	0.001	0.001	0.001	0.0779	0.001	0.007	0.001	0.6933	0.001	0.001	0.002	0.001	0.001	0.001	0.4945	0.001	0.003	0.001	0.1928	0.001	0.4216	0.4306	0.001	0.001	0.001	0.3227	0.001	0.1658	0.002	0.001	0.1249	0.0999	0.001	0.4486	0.4655	0.018	0.0529	0.1149	0.001	0.001	0.008	0.1658	0.001	0.6484	0.0709	0.3017	0.002	0.006	0.001	0.2837	0.001	0.001	0.001	0.001	0.002	0.7892	0.001	0.009	0.001	0.8881	0.001	0.8242	0.001	0.001	0.01	0.001	0.4865	0.001	0.002	0.0649	0.001	0.6663	0.001	0.5554	0.001	0.0979	0.001	0.0549	0.001	0.008	0.7133	0.001	0.8861	0.019	0.011	0.001	0.6404	0.001	0.034	0.001	0.008	0.2108	0.4256	0.001	0.9231	0.0939	0.001	0.001	0.5285	0.001	0.001	0.001	0.001	0.9121	0.8092	0.001	0.001	0.001	0.002	0.001	0.001	0.3526	0.001	0.001	0.001	0.016	0.4416	0.001	0.001	0.001	0.1229	0.6264	0.001	0.045	0.0839	0.02	0.001	0.2208	0.6503	0.001	0.2997	0.032	0.001	0.001	0.0859	0.0709	0.002	0.001	0.5315	0.0759	0.022	0.006	0.001	0.0539	0.001	0.001	0.03	0.001	0.043	0.001	0.046	0.001	0.001	0.001	0.001	0.001	0.012	0.008	0.5365	0.2348	0.7113	0.001	0.3796	0.012	0.045	0.001	0.002	0.1618	0.001	0.1558	0.022	0.2288	0.2587	0.2078	0.001	0.001	0.001	0.001	0.017	0.001	0.001	0.5175	0.1409	0.001	0.001	0.001	0.007	0.001	0.4545	0.001	0.002	0.001	0.008	0.1179	0.002	0.1678	0.001	0.002	0.042	0.001	0.001	0.2308	0.001	0.001	0.012	0.001	0.001	0.001	0.2028	0.001	0.002	0.001	0.1009	0.001
