edge_id	source	target	corr	weight	p	p.adjust	cor_type
edge_1025	Sg_CM17_58	Sg_B15_35	-0.476	0.476	0.001	0.001	Negative
edge_1026	Sg_CM17_58	Sg_B19_58	0.46	0.46	0.001	0.001	Positive
edge_1027	Sg_CM17_58	Sg_B25_10	-0.4511	0.4511	0.001	0.001	Negative
edge_1028	Sg_CM17_58	Sg_B26_4	0.5905	0.5905	0.001	0.001	Positive
edge_1029	Sg_CM17_58	Sg_B27_18	-0.4933	0.4933	0.001	0.001	Negative
edge_1030	Sg_CM17_58	Sg_C04_33	0.5692	0.5692	0.001	0.001	Positive
edge_1031	Sg_CM17_58	Sg_CA11_52	-0.397	0.397	0.001	0.001	Negative
edge_1032	Sg_CM17_58	Sg_CA25_14	0.6542	0.6542	0.001	0.001	Positive
edge_1033	Sg_CM17_58	Sg_CA25_21	0.3717	0.3717	0.001	0.001	Positive
edge_1034	Sg_CM17_58	Sg_CA40A_55	0.6085	0.6085	0.001	0.001	Positive
edge_1035	Sg_CM17_58	Sg_CA9_20	-0.4417	0.4417	0.001	0.001	Negative
edge_1036	Sg_CM17_58	Sg_CD26A_19	0.4057	0.4057	0.001	0.001	Positive
edge_1037	Sg_CM17_58	Sg_CE19A_15	0.3914	0.3914	0.001	0.001	Positive
edge_1038	Sg_CM17_58	Sg_CE19A_29	0.4784	0.4784	0.001	0.001	Positive
edge_1039	Sg_CM17_58	Sg_CG50A_22	0.4641	0.4641	0.001	0.001	Positive
edge_1040	Sg_CM17_58	Sg_CK05A_46	0.4897	0.4897	0.001	0.001	Positive
edge_1041	Sg_CM17_58	Sg_CK52A_43	0.6539	0.6539	0.001	0.001	Positive
edge_1042	Sg_CM17_7	Gp_EAB_462	0.6203	0.6203	0.001	0.001	Positive
edge_1043	Sg_CM17_7	Gp_MJ1_12	-0.6594	0.6594	0.001	0.001	Negative
edge_1044	Sg_CM17_7	Gp_MJ1_272	-0.414	0.414	0.001	0.001	Negative
edge_1045	Sg_CM17_7	Gp_MJ1_444	-0.642	0.642	0.001	0.001	Negative
edge_1046	Sg_CM17_7	Gp_MJ3_423	-0.4766	0.4766	0.001	0.001	Negative
edge_1047	Sg_CM17_7	Gp_MJ4_197	-0.6008	0.6008	0.001	0.001	Negative
edge_1048	Sg_CM17_7	Gp_MJ4_65	-0.4478	0.4478	0.001	0.001	Negative
edge_1049	Sg_CM17_7	Gp_NH_148	-0.5514	0.5514	0.001	0.001	Negative
edge_1050	Sg_CM17_7	Sg_A11_10	-0.6168	0.6168	0.001	0.001	Negative
edge_1051	Sg_CM17_7	Sg_A17_17	-0.468	0.468	0.001	0.001	Negative
edge_1052	Sg_CM17_7	Sg_A19_11	-0.4028	0.4028	0.001	0.001	Negative
edge_1053	Sg_CM17_7	Sg_A19_36	-0.4418	0.4418	0.001	0.001	Negative
edge_1054	Sg_CM17_7	Sg_A22_19	-0.4325	0.4325	0.001	0.001	Negative
edge_1055	Sg_CM17_7	Sg_A22_3	-0.5867	0.5867	0.001	0.001	Negative
edge_1056	Sg_CM17_7	Sg_A22_8	-0.7314	0.7314	0.001	0.001	Negative
edge_1057	Sg_CM17_7	Sg_A27_31	-0.6354	0.6354	0.001	0.001	Negative
edge_1058	Sg_CM17_7	Sg_A33_4	-0.4592	0.4592	0.001	0.001	Negative
edge_1059	Sg_CM17_7	Sg_B03_29	0.6157	0.6157	0.001	0.001	Positive
edge_1060	Sg_CM17_7	Sg_B04_2	-0.4502	0.4502	0.001	0.001	Negative
edge_1061	Sg_CM17_7	Sg_B07_50	0.7494	0.7494	0.001	0.001	Positive
edge_1062	Sg_CM17_7	Sg_B07_62	0.4219	0.4219	0.001	0.001	Positive
edge_1063	Sg_CM17_7	Sg_B15_22	-0.4437	0.4437	0.001	0.001	Negative
edge_1064	Sg_CM17_7	Sg_B15_35	-0.6675	0.6675	0.001	0.001	Negative
edge_1065	Sg_CM17_7	Sg_B15_52	-0.4004	0.4004	0.001	0.001	Negative
edge_1066	Sg_CM17_7	Sg_B19_58	0.6233	0.6233	0.001	0.001	Positive
edge_1067	Sg_CM17_7	Sg_B25_10	-0.5289	0.5289	0.001	0.001	Negative
edge_1068	Sg_CM17_7	Sg_B26_35	0.4011	0.4011	0.001	0.001	Positive
edge_1069	Sg_CM17_7	Sg_B26_4	0.7607	0.7607	0.001	0.001	Positive
edge_1070	Sg_CM17_7	Sg_B27_18	-0.6171	0.6171	0.001	0.001	Negative
edge_1071	Sg_CM17_7	Sg_C04_33	0.7884	0.7884	0.001	0.001	Positive
edge_1072	Sg_CM17_7	Sg_CA11_52	-0.47	0.47	0.001	0.001	Negative
edge_1073	Sg_CM17_7	Sg_CA25_14	0.6167	0.6167	0.001	0.001	Positive
edge_1074	Sg_CM17_7	Sg_CA25_21	0.4269	0.4269	0.001	0.001	Positive
edge_1075	Sg_CM17_7	Sg_CA40A_55	0.6427	0.6427	0.001	0.001	Positive
edge_1076	Sg_CM17_7	Sg_CA9_20	-0.6028	0.6028	0.001	0.001	Negative
edge_1077	Sg_CM17_7	Sg_CB03_44	-0.461	0.461	0.001	0.001	Negative
edge_1078	Sg_CM17_7	Sg_CD25A_53	0.4212	0.4212	0.001	0.001	Positive
edge_1079	Sg_CM17_7	Sg_CD26A_19	0.4527	0.4527	0.001	0.001	Positive
edge_1080	Sg_CM17_7	Sg_CE19A_15	0.5099	0.5099	0.001	0.001	Positive
edge_1081	Sg_CM17_7	Sg_CE19A_29	0.5221	0.5221	0.001	0.001	Positive
edge_1082	Sg_CM17_7	Sg_CG50A_22	0.5321	0.5321	0.001	0.001	Positive
edge_1083	Sg_CM17_7	Sg_CK05A_46	0.6381	0.6381	0.001	0.001	Positive
edge_1084	Sg_CM17_7	Sg_CK52A_43	0.7179	0.7179	0.001	0.001	Positive
edge_1085	Sg_CM17_7	Sg_CM17_58	0.6812	0.6812	0.001	0.001	Positive
edge_1086	Sg_CM21_15	Gp_MJ1_12	-0.3702	0.3702	0.001	0.001	Negative
edge_1087	Sg_CM21_15	Gp_MJ1_444	-0.3981	0.3981	0.001	0.001	Negative
edge_1088	Sg_CM21_15	Gp_MJ2_113	0.461	0.461	0.001	0.001	Positive
edge_1089	Sg_CM21_15	Gp_MJ4_197	-0.4557	0.4557	0.001	0.001	Negative
edge_1090	Sg_CM21_15	Sg_A19_36	-0.4143	0.4143	0.001	0.001	Negative
edge_1091	Sg_CM21_15	Sg_A27_31	-0.4159	0.4159	0.001	0.001	Negative
edge_1092	Sg_CM21_15	Sg_B07_12	0.4527	0.4527	0.001	0.001	Positive
edge_1093	Sg_CM21_15	Sg_B07_53	0.4209	0.4209	0.001	0.001	Positive
edge_1094	Sg_CM21_15	Sg_B07_62	0.481	0.481	0.001	0.001	Positive
edge_1095	Sg_CM21_15	Sg_B14_13	0.5023	0.5023	0.001	0.001	Positive
edge_1096	Sg_CM21_15	Sg_B15_23	0.6747	0.6747	0.001	0.001	Positive
edge_1097	Sg_CM21_15	Sg_B23_42	0.5285	0.5285	0.001	0.001	Positive
edge_1098	Sg_CM21_15	Sg_CD23A_32	0.3994	0.3994	0.001	0.001	Positive
edge_1099	Sg_CM21_15	Sg_CD24A_10	0.4156	0.4156	0.001	0.001	Positive
edge_1100	Sg_CM21_15	Sg_CD26A_19	0.465	0.465	0.001	0.001	Positive
edge_1101	Sg_CM21_15	Sg_CD30A_34	0.5873	0.5873	0.001	0.001	Positive
edge_1102	Sg_CM21_15	Sg_CE19A_24	0.496	0.496	0.001	0.001	Positive
edge_1103	Sg_CM21_15	Sg_CE19A_29	0.3577	0.3577	0.001	0.001	Positive
edge_1104	Sg_CM21_15	Sg_CK05A_18	0.6845	0.6845	0.001	0.001	Positive
edge_1105	Sg_CM21_15	Sg_CK52A_74	0.4852	0.4852	0.001	0.001	Positive
edge_1106	Sg_CM21_57	Gp_MJ2_113	0.5756	0.5756	0.001	0.001	Positive
edge_1107	Sg_CM21_57	Gp_MJ3_477	0.5842	0.5842	0.001	0.001	Positive
edge_1108	Sg_CM21_57	Sg_A34_19	0.4145	0.4145	0.001	0.001	Positive
edge_1109	Sg_CM21_57	Sg_A34_5	0.4084	0.4084	0.001	0.001	Positive
edge_1110	Sg_CM21_57	Sg_B04_2	-0.448	0.448	0.001	0.001	Negative
edge_1111	Sg_CM21_57	Sg_B07_12	0.6198	0.6198	0.001	0.001	Positive
edge_1112	Sg_CM21_57	Sg_B07_53	0.4997	0.4997	0.001	0.001	Positive
edge_1113	Sg_CM21_57	Sg_B07_62	0.5936	0.5936	0.001	0.001	Positive
edge_1114	Sg_CM21_57	Sg_B08_36	0.4998	0.4998	0.001	0.001	Positive
edge_1115	Sg_CM21_57	Sg_B14_13	0.5935	0.5935	0.001	0.001	Positive
edge_1116	Sg_CM21_57	Sg_B15_23	0.8012	0.8012	0.001	0.001	Positive
edge_1117	Sg_CM21_57	Sg_CA25_21	0.5767	0.5767	0.001	0.001	Positive
edge_1118	Sg_CM21_57	Sg_CA9_20	-0.3814	0.3814	0.001	0.001	Negative
edge_1119	Sg_CM21_57	Sg_CD24A_10	0.6186	0.6186	0.001	0.001	Positive
edge_1120	Sg_CM21_57	Sg_CD26A_19	0.4316	0.4316	0.001	0.001	Positive
edge_1121	Sg_CM21_57	Sg_CD30A_34	0.7313	0.7313	0.001	0.001	Positive
edge_1122	Sg_CM21_57	Sg_CE19A_24	0.5763	0.5763	0.001	0.001	Positive
edge_1123	Sg_CM21_57	Sg_CE19A_29	0.4581	0.4581	0.001	0.001	Positive
edge_1124	Sg_CM21_57	Sg_CK05A_18	0.7449	0.7449	0.001	0.001	Positive
edge_1125	Sg_CM21_57	Sg_CK05A_56	0.4636	0.4636	0.001	0.001	Positive
edge_1126	Sg_CM21_57	Sg_CK28A_36	0.4915	0.4915	0.001	0.001	Positive
edge_1127	Sg_CM21_57	Sg_CK52A_74	0.54	0.54	0.001	0.001	Positive
edge_1128	Sg_CM21_57	Sg_CM21_15	0.5656	0.5656	0.001	0.001	Positive
edge_1129	Sg_CM29A_16	Gp_EAB_462	0.5039	0.5039	0.001	0.001	Positive
edge_1130	Sg_CM29A_16	Gp_MJ1_444	-0.4737	0.4737	0.001	0.001	Negative
edge_1131	Sg_CM29A_16	Gp_MJ3_423	-0.3847	0.3847	0.001	0.001	Negative
edge_1132	Sg_CM29A_16	Gp_MJ4_65	-0.4586	0.4586	0.001	0.001	Negative
edge_1133	Sg_CM29A_16	Sg_A17_17	-0.4046	0.4046	0.001	0.001	Negative
edge_1134	Sg_CM29A_16	Sg_A19_11	-0.4813	0.4813	0.001	0.001	Negative
edge_1135	Sg_CM29A_16	Sg_A19_36	-0.3678	0.3678	0.001	0.001	Negative
edge_1136	Sg_CM29A_16	Sg_A22_19	-0.4658	0.4658	0.001	0.001	Negative
edge_1137	Sg_CM29A_16	Sg_A22_3	-0.6055	0.6055	0.001	0.001	Negative
edge_1138	Sg_CM29A_16	Sg_A27_31	-0.439	0.439	0.001	0.001	Negative
edge_1139	Sg_CM29A_16	Sg_A33_4	-0.4596	0.4596	0.001	0.001	Negative
edge_1140	Sg_CM29A_16	Sg_B03_29	0.6288	0.6288	0.001	0.001	Positive
edge_1141	Sg_CM29A_16	Sg_B07_50	0.6455	0.6455	0.001	0.001	Positive
edge_1142	Sg_CM29A_16	Sg_B15_35	-0.4773	0.4773	0.001	0.001	Negative
edge_1143	Sg_CM29A_16	Sg_B15_52	-0.4992	0.4992	0.001	0.001	Negative
edge_1144	Sg_CM29A_16	Sg_B19_58	0.5007	0.5007	0.001	0.001	Positive
edge_1145	Sg_CM29A_16	Sg_B25_10	-0.4465	0.4465	0.001	0.001	Negative
edge_1146	Sg_CM29A_16	Sg_B26_35	0.4783	0.4783	0.001	0.001	Positive
edge_1147	Sg_CM29A_16	Sg_B26_4	0.7246	0.7246	0.001	0.001	Positive
edge_1148	Sg_CM29A_16	Sg_B27_18	-0.4052	0.4052	0.001	0.001	Negative
edge_1149	Sg_CM29A_16	Sg_B27_6	-0.4376	0.4376	0.001	0.001	Negative
edge_1150	Sg_CM29A_16	Sg_C04_33	0.5895	0.5895	0.001	0.001	Positive
edge_1151	Sg_CM29A_16	Sg_CA11_52	-0.4927	0.4927	0.001	0.001	Negative
edge_1152	Sg_CM29A_16	Sg_CA25_14	0.51	0.51	0.001	0.001	Positive
edge_1153	Sg_CM29A_16	Sg_CA40A_55	0.593	0.593	0.001	0.001	Positive
edge_1154	Sg_CM29A_16	Sg_CB03_44	-0.5061	0.5061	0.001	0.001	Negative
edge_1155	Sg_CM29A_16	Sg_CE19A_29	0.3269	0.3269	0.001	0.001	Positive
edge_1156	Sg_CM29A_16	Sg_CK05A_46	0.7276	0.7276	0.001	0.001	Positive
edge_1157	Sg_CM29A_16	Sg_CK52A_43	0.6936	0.6936	0.001	0.001	Positive
edge_1158	Sg_CM29A_16	Sg_CM17_58	0.5656	0.5656	0.001	0.001	Positive
edge_1159	Sg_CM29A_16	Sg_CM17_7	0.6471	0.6471	0.001	0.001	Positive
edge_1160	Sg_CM30A_3	Gp_EAB_462	-0.3812	0.3812	0.001	0.001	Negative
edge_1161	Sg_CM30A_3	Sg_A17_17	0.4729	0.4729	0.001	0.001	Positive
edge_1162	Sg_CM30A_3	Sg_A22_8	0.4459	0.4459	0.001	0.001	Positive
edge_1163	Sg_CM30A_3	Sg_B26_38	0.8657	0.8657	0.001	0.001	Positive
edge_1164	Sg_CM31A_43	Gp_MJ1_12	0.4166	0.4166	0.001	0.001	Positive
edge_1165	Sg_CM31A_43	Gp_MJ1_149	0.6018	0.6018	0.001	0.001	Positive
edge_1166	Sg_CM31A_43	Gp_MJ1_444	0.5487	0.5487	0.001	0.001	Positive
edge_1167	Sg_CM31A_43	Gp_MJ4_65	0.6366	0.6366	0.001	0.001	Positive
edge_1168	Sg_CM31A_43	Sg_A17_17	0.3507	0.3507	0.001	0.001	Positive
edge_1169	Sg_CM31A_43	Sg_A19_11	0.5959	0.5959	0.001	0.001	Positive
edge_1170	Sg_CM31A_43	Sg_A19_36	0.3962	0.3962	0.001	0.001	Positive
edge_1171	Sg_CM31A_43	Sg_A22_3	0.5202	0.5202	0.001	0.001	Positive
edge_1172	Sg_CM31A_43	Sg_A22_8	0.4037	0.4037	0.001	0.001	Positive
edge_1173	Sg_CM31A_43	Sg_B03_29	-0.4542	0.4542	0.001	0.001	Negative
edge_1174	Sg_CM31A_43	Sg_B07_62	-0.415	0.415	0.001	0.001	Negative
edge_1175	Sg_CM31A_43	Sg_B15_22	0.8823	0.8823	0.001	0.001	Positive
edge_1176	Sg_CM31A_43	Sg_B15_35	0.4879	0.4879	0.001	0.001	Positive
edge_1177	Sg_CM31A_43	Sg_B15_52	0.3727	0.3727	0.001	0.001	Positive
edge_1178	Sg_CM31A_43	Sg_B25_10	0.4359	0.4359	0.001	0.001	Positive
edge_1179	Sg_CM31A_43	Sg_B27_18	0.4332	0.4332	0.001	0.001	Positive
edge_1180	Sg_CM31A_43	Sg_CA11_52	0.9499	0.9499	0.001	0.001	Positive
edge_1181	Sg_CM31A_43	Sg_CA25_21	-0.3965	0.3965	0.001	0.001	Negative
edge_1182	Sg_CM31A_43	Sg_CB03_44	0.4907	0.4907	0.001	0.001	Positive
edge_1183	Sg_CM31A_43	Sg_CB03_47	0.4799	0.4799	0.001	0.001	Positive
edge_1184	Sg_CM31A_43	Sg_CD24A_10	-0.3823	0.3823	0.001	0.001	Negative
edge_1185	Sg_CM31A_43	Sg_CD26A_19	-0.4861	0.4861	0.001	0.001	Negative
edge_1186	Sg_CM31A_43	Sg_CE19A_15	-0.4794	0.4794	0.001	0.001	Negative
edge_1187	Sg_CM31A_43	Sg_CE19A_29	-0.4813	0.4813	0.001	0.001	Negative
edge_1188	Sg_CM31A_43	Sg_CK52A_43	-0.3941	0.3941	0.001	0.001	Negative
edge_1189	Sg_CM31A_43	Sg_CM17_58	-0.3883	0.3883	0.001	0.001	Negative
edge_1190	Sg_CM31A_43	Sg_CM17_7	-0.4331	0.4331	0.001	0.001	Negative
edge_1191	Sg_CM31A_43	Sg_CM29A_16	-0.458	0.458	0.001	0.001	Negative
edge_1192	Sg_CM31A_52	Gp_YAB_339	0.7685	0.7685	0.001	0.001	Positive
edge_1193	Sg_CM31A_52	Sg_A11_12	0.8928	0.8928	0.001	0.001	Positive
edge_1194	Sg_CM31A_52	Sg_A11_2	0.6187	0.6187	0.001	0.001	Positive
edge_1195	Sg_CM31A_52	Sg_B25_38	0.8338	0.8338	0.001	0.001	Positive
edge_1196	Sg_CM31A_52	Sg_C03_36	0.53	0.53	0.001	0.001	Positive
edge_1197	Sg_CM31A_52	Sg_CG50A_74	0.781	0.781	0.001	0.001	Positive
edge_1198	Sg_CM32A_26	Gp_EAB_462	0.434	0.434	0.001	0.001	Positive
edge_1199	Sg_CM32A_26	Gp_MJ3_423	-0.4061	0.4061	0.001	0.001	Negative
edge_1200	Sg_CM32A_26	Gp_NH_148	-0.4272	0.4272	0.001	0.001	Negative
edge_1201	Sg_CM32A_26	Sg_A27_31	-0.4296	0.4296	0.001	0.001	Negative
edge_1202	Sg_CM32A_26	Sg_B07_50	0.5948	0.5948	0.001	0.001	Positive
edge_1203	Sg_CM32A_26	Sg_B19_58	0.3879	0.3879	0.001	0.001	Positive
edge_1204	Sg_CM32A_26	Sg_B26_4	0.6728	0.6728	0.001	0.001	Positive
edge_1205	Sg_CM32A_26	Sg_B27_18	-0.4471	0.4471	0.001	0.001	Negative
edge_1206	Sg_CM32A_26	Sg_C04_33	0.5191	0.5191	0.001	0.001	Positive
edge_1207	Sg_CM32A_26	Sg_CA25_14	0.5288	0.5288	0.001	0.001	Positive
edge_1208	Sg_CM32A_26	Sg_CA40A_55	0.4844	0.4844	0.001	0.001	Positive
edge_1209	Sg_CM32A_26	Sg_CB03_2	0.4197	0.4197	0.001	0.001	Positive
edge_1210	Sg_CM32A_26	Sg_CB03_44	-0.3835	0.3835	0.001	0.001	Negative
edge_1211	Sg_CM32A_26	Sg_CG50A_22	0.5455	0.5455	0.001	0.001	Positive
edge_1212	Sg_CM32A_26	Sg_CK05A_46	0.6175	0.6175	0.001	0.001	Positive
edge_1213	Sg_CM32A_26	Sg_CK52A_43	0.5575	0.5575	0.001	0.001	Positive
edge_1214	Sg_CM32A_26	Sg_CM17_58	0.4658	0.4658	0.001	0.001	Positive
edge_1215	Sg_CM32A_26	Sg_CM17_7	0.6997	0.6997	0.001	0.001	Positive
edge_1216	Sg_CM32A_26	Sg_CM29A_16	0.5007	0.5007	0.001	0.001	Positive
edge_1217	Sg_CM32A_49	Gp_MJ1_444	0.5869	0.5869	0.001	0.001	Positive
edge_1218	Sg_CM32A_49	Gp_MJ4_65	0.4589	0.4589	0.001	0.001	Positive
edge_1219	Sg_CM32A_49	Sg_A17_17	0.5131	0.5131	0.001	0.001	Positive
edge_1220	Sg_CM32A_49	Sg_A22_19	0.4909	0.4909	0.001	0.001	Positive
edge_1221	Sg_CM32A_49	Sg_A22_3	0.5292	0.5292	0.001	0.001	Positive
edge_1222	Sg_CM32A_49	Sg_A27_23	-0.4488	0.4488	0.001	0.001	Negative
edge_1223	Sg_CM32A_49	Sg_B03_29	-0.4078	0.4078	0.001	0.001	Negative
edge_1224	Sg_CM32A_49	Sg_B15_22	0.5786	0.5786	0.001	0.001	Positive
edge_1225	Sg_CM32A_49	Sg_B15_35	0.513	0.513	0.001	0.001	Positive
edge_1226	Sg_CM32A_49	Sg_B15_52	0.5874	0.5874	0.001	0.001	Positive
edge_1227	Sg_CM32A_49	Sg_B19_17	-0.4278	0.4278	0.001	0.001	Negative
edge_1228	Sg_CM32A_49	Sg_B25_10	0.5009	0.5009	0.001	0.001	Positive
edge_1229	Sg_CM32A_49	Sg_B27_18	0.4331	0.4331	0.001	0.001	Positive
edge_1230	Sg_CM32A_49	Sg_C02_30	-0.4538	0.4538	0.001	0.001	Negative
edge_1231	Sg_CM32A_49	Sg_C04_33	-0.4487	0.4487	0.001	0.001	Negative
edge_1232	Sg_CM32A_49	Sg_CA11_3	-0.4752	0.4752	0.001	0.001	Negative
edge_1233	Sg_CM32A_49	Sg_CA11_52	0.5028	0.5028	0.001	0.001	Positive
edge_1234	Sg_CM32A_49	Sg_CB03_47	0.5727	0.5727	0.001	0.001	Positive
edge_1235	Sg_CM32A_49	Sg_CD25A_53	-0.3403	0.3403	0.001	0.001	Negative
edge_1236	Sg_CM32A_49	Sg_CE19A_15	-0.4337	0.4337	0.001	0.001	Negative
edge_1237	Sg_CM32A_49	Sg_CE19A_36	0.4856	0.4856	0.001	0.001	Positive
edge_1238	Sg_CM32A_49	Sg_CM29A_16	-0.3935	0.3935	0.001	0.001	Negative
edge_1239	Sg_CM32A_49	Sg_CM31A_43	0.4571	0.4571	0.001	0.001	Positive
edge_1240	Sg_CM32A_49	Sg_CM31A_52	0.4236	0.4236	0.001	0.001	Positive
edge_1241	Sg_CM33A_39	Gp_MJ1_12	-0.3921	0.3921	0.001	0.001	Negative
edge_1242	Sg_CM33A_39	Gp_MJ1_444	-0.4488	0.4488	0.001	0.001	Negative
edge_1243	Sg_CM33A_39	Gp_MJ4_197	-0.4394	0.4394	0.001	0.001	Negative
edge_1244	Sg_CM33A_39	Sg_A11_10	-0.4821	0.4821	0.001	0.001	Negative
edge_1245	Sg_CM33A_39	Sg_A22_22	0.3408	0.3408	0.001	0.001	Positive
edge_1246	Sg_CM33A_39	Sg_A22_8	-0.4421	0.4421	0.001	0.001	Negative
edge_1247	Sg_CM33A_39	Sg_A27_31	-0.4361	0.4361	0.001	0.001	Negative
edge_1248	Sg_CM33A_39	Sg_B07_50	0.4764	0.4764	0.001	0.001	Positive
edge_1249	Sg_CM33A_39	Sg_B07_53	0.3937	0.3937	0.001	0.001	Positive
edge_1250	Sg_CM33A_39	Sg_C04_33	0.4334	0.4334	0.001	0.001	Positive
edge_1251	Sg_CM33A_39	Sg_CA40A_55	0.4621	0.4621	0.001	0.001	Positive
edge_1252	Sg_CM33A_39	Sg_CD26A_19	0.4226	0.4226	0.001	0.001	Positive
edge_1253	Sg_CM33A_39	Sg_CE19A_29	0.3981	0.3981	0.001	0.001	Positive
edge_1254	Sg_CM33A_39	Sg_CK05A_46	0.3859	0.3859	0.001	0.001	Positive
edge_1255	Sg_CM33A_39	Sg_CK52A_43	0.4224	0.4224	0.001	0.001	Positive
edge_1256	Sg_CM33A_39	Sg_CK52A_74	0.4332	0.4332	0.001	0.001	Positive
edge_1257	Sg_CM33A_39	Sg_CM17_58	0.3853	0.3853	0.001	0.001	Positive
edge_1258	Sg_CM33A_39	Sg_CM17_7	0.4631	0.4631	0.001	0.001	Positive
edge_1259	Sg_CM33A_39	Sg_CM21_15	0.4646	0.4646	0.001	0.001	Positive
edge_1260	Sg_CM33A_60	Gp_EAB_462	0.6358	0.6358	0.001	0.001	Positive
edge_1261	Sg_CM33A_60	Gp_MJ1_149	-0.424	0.424	0.001	0.001	Negative
edge_1262	Sg_CM33A_60	Gp_MJ1_272	-0.4539	0.4539	0.001	0.001	Negative
edge_1263	Sg_CM33A_60	Gp_MJ1_444	-0.5665	0.5665	0.001	0.001	Negative
edge_1264	Sg_CM33A_60	Gp_MJ3_423	-0.5475	0.5475	0.001	0.001	Negative
edge_1265	Sg_CM33A_60	Gp_MJ4_65	-0.5263	0.5263	0.001	0.001	Negative
edge_1266	Sg_CM33A_60	Gp_NH_148	-0.4524	0.4524	0.001	0.001	Negative
edge_1267	Sg_CM33A_60	Sg_A11_10	-0.5103	0.5103	0.001	0.001	Negative
edge_1268	Sg_CM33A_60	Sg_A17_17	-0.5375	0.5375	0.001	0.001	Negative
edge_1269	Sg_CM33A_60	Sg_A19_11	-0.4666	0.4666	0.001	0.001	Negative
edge_1270	Sg_CM33A_60	Sg_A19_36	-0.4387	0.4387	0.001	0.001	Negative
edge_1271	Sg_CM33A_60	Sg_A20_35	0.4263	0.4263	0.001	0.001	Positive
edge_1272	Sg_CM33A_60	Sg_A22_19	-0.5149	0.5149	0.001	0.001	Negative
edge_1273	Sg_CM33A_60	Sg_A22_3	-0.6932	0.6932	0.001	0.001	Negative
edge_1274	Sg_CM33A_60	Sg_A22_8	-0.5495	0.5495	0.001	0.001	Negative
edge_1275	Sg_CM33A_60	Sg_A27_31	-0.4592	0.4592	0.001	0.001	Negative
edge_1276	Sg_CM33A_60	Sg_A33_4	-0.4025	0.4025	0.001	0.001	Negative
edge_1277	Sg_CM33A_60	Sg_B03_29	0.8048	0.8048	0.001	0.001	Positive
edge_1278	Sg_CM33A_60	Sg_B04_2	-0.4247	0.4247	0.001	0.001	Negative
edge_1279	Sg_CM33A_60	Sg_B07_50	0.6439	0.6439	0.001	0.001	Positive
edge_1280	Sg_CM33A_60	Sg_B15_22	-0.4863	0.4863	0.001	0.001	Negative
edge_1281	Sg_CM33A_60	Sg_B15_35	-0.5341	0.5341	0.001	0.001	Negative
edge_1282	Sg_CM33A_60	Sg_B15_52	-0.5598	0.5598	0.001	0.001	Negative
edge_1283	Sg_CM33A_60	Sg_B19_58	0.5751	0.5751	0.001	0.001	Positive
edge_1284	Sg_CM33A_60	Sg_B25_10	-0.4835	0.4835	0.001	0.001	Negative
edge_1285	Sg_CM33A_60	Sg_B26_35	0.4859	0.4859	0.001	0.001	Positive
edge_1286	Sg_CM33A_60	Sg_B26_4	0.7415	0.7415	0.001	0.001	Positive
edge_1287	Sg_CM33A_60	Sg_B27_18	-0.5775	0.5775	0.001	0.001	Negative
edge_1288	Sg_CM33A_60	Sg_B27_6	-0.4855	0.4855	0.001	0.001	Negative
edge_1289	Sg_CM33A_60	Sg_C04_33	0.6378	0.6378	0.001	0.001	Positive
edge_1290	Sg_CM33A_60	Sg_CA11_52	-0.5276	0.5276	0.001	0.001	Negative
edge_1291	Sg_CM33A_60	Sg_CA13_9	0.4103	0.4103	0.001	0.001	Positive
edge_1292	Sg_CM33A_60	Sg_CA25_14	0.5689	0.5689	0.001	0.001	Positive
edge_1293	Sg_CM33A_60	Sg_CA40A_55	0.6881	0.6881	0.001	0.001	Positive
edge_1294	Sg_CM33A_60	Sg_CA9_20	-0.4063	0.4063	0.001	0.001	Negative
edge_1295	Sg_CM33A_60	Sg_CB03_44	-0.5271	0.5271	0.001	0.001	Negative
edge_1296	Sg_CM33A_60	Sg_CB03_47	-0.4144	0.4144	0.001	0.001	Negative
edge_1297	Sg_CM33A_60	Sg_CD25A_53	0.5245	0.5245	0.001	0.001	Positive
edge_1298	Sg_CM33A_60	Sg_CK05A_46	0.7176	0.7176	0.001	0.001	Positive
edge_1299	Sg_CM33A_60	Sg_CK52A_43	0.7812	0.7812	0.001	0.001	Positive
edge_1300	Sg_CM33A_60	Sg_CM17_58	0.6033	0.6033	0.001	0.001	Positive
edge_1301	Sg_CM33A_60	Sg_CM17_7	0.6872	0.6872	0.001	0.001	Positive
edge_1302	Sg_CM33A_60	Sg_CM29A_16	0.7666	0.7666	0.001	0.001	Positive
edge_1303	Sg_CM33A_60	Sg_CM31A_43	-0.4699	0.4699	0.001	0.001	Negative
edge_1304	Sg_CM33A_60	Sg_CM32A_26	0.4777	0.4777	0.001	0.001	Positive
edge_1305	Sg_CM33A_60	Sg_CM32A_49	-0.4647	0.4647	0.001	0.001	Negative
edge_1306	Sg_CM33A_9	Sg_B26_4	0.4131	0.4131	0.001	0.001	Positive
edge_1307	Sg_CM33A_9	Sg_CK05A_46	0.4654	0.4654	0.001	0.001	Positive
edge_1308	Sg_CM35A_15	Gp_EAB_462	0.5541	0.5541	0.001	0.001	Positive
edge_1309	Sg_CM35A_15	Gp_MJ1_12	-0.4852	0.4852	0.001	0.001	Negative
edge_1310	Sg_CM35A_15	Gp_MJ1_149	-0.4091	0.4091	0.001	0.001	Negative
