	rab.all	rab.win.C	rab.win.E	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Sg_K36_3	-0.625571905685105	-0.0676886732780959	-1.5538825053936	-1.5229424621649	3.88202389323707	-0.343487618923245	0.333911912209897	0.00227758729292389	0.00637914850032217	0.000240668590900287	0.00120507690947018
Sg_K36_6	1.22986373290227	1.21699289510193	1.27068098832223	0.047524496586993	2.31338282796734	0.0163255751758427	0.490344977256376	0.800313544072724	0.852476421970874	0.838335588195925	0.878573563387006
Sg_K40_4	0.0696439899499905	1.10942657630701	-0.904641213217967	-1.92896793490735	4.70214739526361	-0.368887560344648	0.334562812618557	0.0000463357654355124	0.000258507530761096	0.000263500179807325	0.00129447860441499
Sg_K46_34	1.03041394334049	0.815952215235368	1.46751088096508	0.633738091458087	4.82420853969785	0.116921268295957	0.443576389113185	0.499708313677842	0.579144559289127	0.175189002437754	0.243372704198156
Sg_M01_13	-1.09829220904701	-0.588817496257059	-1.98985561808559	-1.24614864390007	5.15301669867658	-0.233451931750798	0.386067708804958	0.00749806510594552	0.0168068345297659	0.00859991021318128	0.0207907046675821
Sg_M01_30	0.497300725471939	0.845489702458155	-0.372744813554503	-0.987241928703425	3.02876563313939	-0.296071366897109	0.363715278355565	0.000656654648139596	0.00225884644798091	0.00173462350253897	0.00563184495768644
Sg_M02_37	-0.919032582805766	-0.862007954707766	-1.16082489052481	-0.343187571484551	3.82449466735889	-0.0821975429069279	0.462890625146446	0.457124164680323	0.539508236279673	0.427294890689133	0.505484768832072
Sg_M02_5	-2.18198150510299	-2.69428741042992	-0.727065869219995	1.97717130244973	3.73397538541828	0.48040779450533	0.282273813160714	0.000000420049694805956	0.0000105695458260465	0.000000770929381972812	0.0000252549595674927
Sg_M03_37	-1.803116643219	-2.07030528655649	-1.4099832001434	0.761649166104032	2.3893273350417	0.274154963797789	0.351486223246917	0.000561650616159913	0.00197639562273643	0.00097785668133029	0.00359702661153045
Sg_M03_38	-5.58964981999647	-5.39963688234486	-5.85380104715631	-0.503803499263916	3.76679328281423	-0.110462338421942	0.44270833356117	0.206478122605988	0.277034391746187	0.179996152258197	0.24535123778547
Sg_M07_27	-2.81217443757546	-2.47374034519795	-4.02489911023957	-1.39655625779729	3.53682030673357	-0.325706102083682	0.323714472475546	0.000219311841494276	0.000895192339780462	0.0000509027798950828	0.000351100916212765
Sg_M07_39	-0.98576930535586	0.534807124088586	-2.75079801590328	-2.75114213207445	5.96670001904561	-0.438805370199672	0.312717014743847	0.0000231512571169656	0.0001566728136301	0.0000287755647473558	0.000228757538719049
Sg_M07_4	-1.13440812942361	-0.865501645388118	-1.95670174014761	-1.36306928647071	5.69208755525915	-0.230739313679526	0.387586806020218	0.0191771910075636	0.0369439474436788	0.0149504963326573	0.0319949142409345
Sg_M08_36	1.47176207151351	1.35356248411168	1.67434901351774	0.0648116098619527	3.26542785096138	0.0201514517298432	0.493055555582815	0.776175983838776	0.833699206496131	0.770641212704719	0.825605956918188
Sg_M11_5	1.32994313942428	1.66676225029516	0.747758159053178	-1.27497739525925	4.22056519090118	-0.283377285839183	0.375000000523278	0.00264254761666044	0.00717684525916504	0.00496805609813142	0.0132090987214162
Sg_M11_7	-2.07026904943692	-1.0636309602831	-2.618272066688	-1.07321114699275	3.85421503855067	-0.268032518863306	0.364938165032373	0.00000356152434024556	0.0000364747001936504	0.00158409667481737	0.0052259233860307
Sg_M12_21	4.92231211649706	5.09694085783388	4.37637223921975	-0.246716561785388	3.75033122778123	-0.0591358000975833	0.473741319547784	0.626552127528199	0.699214356903995	0.539124130222309	0.620418019226794
Sg_M12_39	4.00091052998298	4.42484135662594	3.28569284300733	-1.1088020061299	3.55348193664511	-0.305575981806447	0.372612847756868	0.00177481589609084	0.00527836646315164	0.00291740169836493	0.0084593618580632
Sg_M12_6	1.99762056230848	0.955037138237843	4.25017331238907	2.32012609271031	4.38943308545465	0.519923633545997	0.279019311122876	0.000000227267103816884	0.00000887251595538949	0.000000568817682844051	0.0000227549290896442
Sg_M15_10	1.11801680344304	1.41622958162938	0.0994506566361908	-0.986223017634939	3.59653106226597	-0.267813274806162	0.393012153217807	0.00565437761394164	0.0134805995814757	0.0128089468190387	0.0284816453036806
Sg_M15_29	-0.140425654956763	-0.0092596030579033	-0.737235038673703	-0.610945349520525	3.31389188955759	-0.164361500315981	0.432291666937358	0.082889069187117	0.127565402149099	0.11362112362144	0.173143634492803
Sg_M17_3	-0.0537826267319286	0.662693074510063	-0.650632535402169	-0.889808669432095	3.78983023326369	-0.228301379965128	0.395313517461395	0.00704660569615234	0.0161318330192178	0.0226247085667485	0.0440087660316821
Sg_M17_33	-0.508395674656865	0.245650781937857	-1.6250140201796	-1.19325843505763	4.73192647560109	-0.244798314794417	0.39704925188627	0.0194400978219489	0.0376675258774296	0.0161169517761738	0.0338987729553099
Sg_OA11r1_10	1.3144715056345	1.20933941032591	1.47296329086796	0.350194285743114	2.00389575908843	0.160789529879209	0.415798611451212	0.0350375088878947	0.0607990512897381	0.0602244066395052	0.10189974867433
Sg_OA11r1_12	-1.67771501460315	-1.61553190974455	-1.85543021016984	0.00572212370766945	4.7632205888781	0.00107368655923029	0.499023649385475	0.912856995643148	0.935998202125628	0.921454350512464	0.939874193117475
Sg_OA11r1_9	-2.2876658663043	-2.76374326430048	-0.837306351865382	1.83950464044713	3.48220645444436	0.474641874580173	0.276041667766211	0.00000116625900308192	0.0000170103772233645	0.00000048779837266404	0.0000229581021939256
Sg_OA7r2_4	-5.02937039621751	-4.7284082610763	-5.40731404490059	-0.815782143522163	4.84536231895077	-0.136760412330107	0.414623562939903	0.0752427193064336	0.115973544862682	0.0678095499328724	0.110554632959369
Sg_OB03r2_1	-5.46180546724792	-5.28034415580949	-5.72714117449549	-0.240671324311826	7.27664869487606	-0.0289609612546046	0.483402039553142	0.81089717641406	0.854253054395797	0.699698369514858	0.760723595063826
Sg_OB03r2_39	-0.497359109262908	-1.34213673378246	0.859478279483821	2.18699420291948	4.02669727110373	0.511282389412188	0.287914950027318	0.000000114261126841529	0.0000082608527480681	0.00000126262528031511	0.0000313219500229182
Sg_OB03r2_6	-2.42566617845878	-2.94798241583908	-1.85467370353228	1.41138296941176	5.2229545737808	0.254411789069499	0.375217014411138	0.00439837325188448	0.0108635708192033	0.00316838432105349	0.00903962652591844
Sg_OB05r2_32	-0.118052944784091	-0.328437296337929	0.459723274195319	0.560905046860445	4.75877951644834	0.113441625288065	0.45377604184964	0.307069625177512	0.393901063090661	0.268114427245719	0.345194800764101
Sg_OB05r2_38	1.72164742536285	0.941772460658248	2.91167115320462	1.85702225104252	4.19864870184553	0.406573823682377	0.317274306383216	0.0000142284538369145	0.000112209849376944	0.0000432305641923265	0.000314051281885885
Sg_OB05r2_8	-0.39466506192676	-0.408039957871731	-0.38524557270276	-0.274935751062748	3.30377695570151	-0.0727907287946262	0.466261662098676	0.29869009784068	0.385417486018097	0.431208139907927	0.509127768759777
Sg_OB24r1_18	3.06299977427232	2.48767110422149	4.19154821210934	1.87013137600789	3.57799485201609	0.495266068428937	0.286458334358361	0.000000862597609613755	0.0000152957699447652	0.00000244492158162169	0.0000479890291327612
Sg_OG24B2A_25	2.8979536730227	2.74735822418327	2.98206725571285	0.502575866351696	2.81546284810494	0.166399219677397	0.433593750265297	0.0611571134914438	0.0976613839299066	0.107720968274044	0.166227922413076
Sg_OG24B2A_8	0.115150507650353	0.494939615686716	-0.746025569316613	-1.13854618411379	3.28698039092056	-0.324663956169731	0.351486223246917	0.00110739456543042	0.00355432697386149	0.00102151007693784	0.00377378173969557
Sg_OM21r1_55	-0.721398224598282	0.634814232298641	-1.51497400582706	-1.76999240788035	4.87791515474423	-0.331220128242766	0.344326318749578	0.000122208227476183	0.000575436102695421	0.000342527092113609	0.00158673135502914
Sg_P15_12	-3.64146444629878	-4.0144938665063	-3.02345464154935	1.04115796663003	2.7812707629747	0.31796546553729	0.349826389536695	0.00513690702503599	0.0122846009310623	0.000556185349929105	0.00227188960017562
Sg_P15_2	2.08359127059681	2.0804333077456	2.09193470315527	0.162908506304626	3.04650489688464	0.0463095966172271	0.478298611196441	0.437874899372331	0.521777417193413	0.652065760209584	0.726329833594269
Sg_P15_21	2.06676767973299	1.80034251002944	2.3973545293513	0.591663319923804	3.48802517390277	0.164203163557725	0.430989583609431	0.35689173620076	0.444061856739385	0.15836847942396	0.224671527262334
Sg_P22_10	-0.461857417224255	-0.131268584001796	-0.85340318047805	-0.849344096392024	4.10269957039337	-0.202070383423181	0.404947917053694	0.0213463715330945	0.040682370064113	0.0353389068757742	0.0642200833818369
Sg_P22_13	-1.86928970356591	-1.86097392036861	-1.92809987169046	0.386994758102357	6.33354829733107	0.0564016867000784	0.475374267833875	0.517869555515073	0.595106276478061	0.655107172988328	0.728253876005853
Sg_P23_1	-0.895978297512245	-0.727552567462708	-1.11712687830878	-0.619103174662295	3.06893708064986	-0.191376962360718	0.416883680891023	0.0666881433969826	0.105374781912273	0.0953352609073962	0.150173866618508
Sg_P27_36	-0.858726993705749	-2.08803618209035	1.1504768292981	2.76765140308587	5.41989570793464	0.478970586265684	0.296657987067288	0.00000222076773800234	0.0000252577849444542	0.00000528797074459273	0.0000767078514514099
Sg_P27_4	0.0758115329033391	-0.00268057171719871	0.212155131351867	-0.106130523707616	2.65421245756921	-0.0332119493909435	0.48752440881443	0.472852431276435	0.554445369536826	0.765626208327285	0.821145888804661
Sg_P30_9	2.17497563405385	2.12729842049458	2.21317928762847	0.213517368373498	2.08933327467164	0.0935946239012209	0.455078125177734	0.519731882779234	0.598578491533595	0.33779813494181	0.416127926171771
Sg_X05_12	-0.0927431074459895	0.366050310458626	-0.676989319169206	-0.938023018761826	3.61227544913111	-0.250097440611856	0.390757214596265	0.00716709181674783	0.0163537103781978	0.0126306478265356	0.0280728770575788
Sg_X05_3	0.694857622882402	-0.0334148562229668	1.42742208752543	0.772735675909556	6.35570957734144	0.114407123243776	0.455196355134874	0.449737453580979	0.532606143262683	0.349321618178343	0.428232247781387
Sg_Y07_14	-0.312756584613011	-0.71766239610562	0.344737453565911	0.780744627104573	3.23313239105382	0.221982040480638	0.403341289176718	0.0497863677531888	0.0808656484682882	0.0239451841765716	0.0459649277721258
Sg_Y19_10	0.0227272159078789	0.0692254143831255	-0.025135465584337	-0.586353878469076	3.93958324084405	-0.138933752168009	0.437839010879051	0.119980016658372	0.177874446174583	0.185256854592752	0.25469911172075
Sg_Y19_13	0.0297782510740472	0.353236859462708	-0.582748822761131	-0.984378951656426	4.11676483834682	-0.223757088782367	0.403341289176718	0.0169114108035678	0.033630046562016	0.0215920067214117	0.0424232362445664
Sg_YA03_20	1.17041993549489	1.38817945955827	1.04117538929788	-0.290953265454532	1.62373034391702	-0.160533941020151	0.422309028090226	0.117663146053041	0.174983865516023	0.0732189683775273	0.120592972763024
Sg_YA04_9	-0.473871049727879	-0.814998307668286	0.286044142718229	0.990639334913228	3.83940431059547	0.231853192945151	0.396615318280048	0.00847231503343922	0.0187735821798764	0.0204960658071629	0.0407488819331634
Sg_YA12_28	1.58291584282879	1.40887769444378	2.09023976301086	0.623927157009112	1.56325231379931	0.357870706999046	0.337673611823232	0.000108953499271544	0.000529302149929667	0.000272684073482116	0.00132981729112559
Sg_YA12_4	0.651557408118761	-1.08121059131853	2.91848379180333	2.84758239054424	6.10408884754025	0.432207839225277	0.304687500904543	0.00000093324414612372	0.0000155346945000185	0.0000061530645079715	0.0000846683317386174
Sg_YA13_10	0.894765460160238	0.657068398395655	1.04611563392816	0.492237148841149	2.57884361019796	0.168146461929021	0.412236928105283	0.0556004788110445	0.090259306439183	0.0458982965969249	0.0805947509633509
Sg_YA31_31	-1.17874584425011	-1.58152306985739	-0.778586779698364	0.620814831830917	5.0252632477875	0.120798493928053	0.446300716203568	0.23561068243442	0.315437881591888	0.240685560217194	0.315705866075089
Sg_YB34_1	-1.37643036240805	-2.16192302591521	-0.828705946016412	1.49546105626326	3.51363170424815	0.385855386759789	0.323280538869886	0.000203640378185476	0.000760890117623217	0.0000622586764572875	0.000414834735036526
Sg_YB35_19	-0.0786039985102018	-0.900161668889779	1.08719751104292	1.7770141388269	3.60013699822015	0.471341218793622	0.297309028729687	0.00000105851848883704	0.0000163474969370574	0.00000615706372084237	0.0000842792622202317
Sg_YB35_7	-0.51054211609277	-0.461834535349805	-0.615939171043069	-0.0617363888253246	2.94071311871711	-0.0204812588907105	0.491212844469283	0.860797336508677	0.897901101259013	0.881189582714582	0.910586589727453
Sg_YB36_42	2.50731967112322	2.134658787443	3.43180105624756	1.13334655699845	2.58776084132051	0.401840361050494	0.314167933152194	0.0000230065033773672	0.000159417352411222	0.0000266183816264303	0.000217225186325077
Sg_YB37_28	0.958824059721761	0.459970850196238	1.58890937919199	1.25372763795045	2.29827151615532	0.517422911640298	0.281032987174387	0.000000149146461739147	0.00000838236858788082	0.000000584469598814044	0.0000229613676365622
Sg_YB37_7	1.27047278815646	1.34623855808425	1.17810977057303	-0.187163476018141	2.07033739222554	-0.086250606039508	0.458667823986212	0.323188693621541	0.411407774899504	0.359817678553499	0.438875135747964
Sg_YB38_12	1.10199060397825	0.886355031997493	1.67523717631379	0.84600759079775	2.37693897610163	0.312366065359999	0.3370225701601	0.000457614854692019	0.00167530710360664	0.000438396055127475	0.0019332563602327
Sg_YB38_21	-0.311769937387585	0.00196265507892868	-0.665051347702888	-0.542082748428621	3.22797093204288	-0.151187808929938	0.41818576421881	0.0699555979527874	0.109603909964076	0.0731645358947249	0.120452683761403
Sg_YB38_6	-0.139512459932254	-0.997925601576076	0.927220187116361	2.14464839326309	5.33032743963633	0.37522887214706	0.332899306293813	0.0000784716960025836	0.000400065755309521	0.000154850992816617	0.000851696799033995
Sg_YB39_24	1.21095071647323	1.09237927957686	1.55847388071271	0.427386367084598	1.83857876938032	0.205589906348486	0.401605554751724	0.0115937217218187	0.0245533449618387	0.02508613934324	0.0477612992242404
Sg_YB41_11	-0.641255534218584	-0.921720098424231	0.235171368697912	1.1355370032646	2.85295626393188	0.375615849653836	0.323714472475546	0.0000198103799025088	0.000144729910081591	0.0000716214992573481	0.000461071304276946
Sg_YB41_12	-3.55186449948434	-3.56980415686619	-3.46260332110998	0.0911569339378921	6.12773837457074	0.0135020616234725	0.493055555582815	0.413048187902677	0.498229953446304	0.753796888174457	0.810462797337835
Sg_YB46_3	0.364638172648054	0.364356877230464	0.365137797039438	-0.0408710659438727	2.4349810308822	-0.0163783371472334	0.492514645288646	0.924714095313296	0.943413869782954	0.877988046157059	0.908595104466622
Sg_YB50_23	-3.96223984288528	-3.61687386359382	-4.4468724890923	-0.589343666422916	5.1482983004893	-0.101120844104018	0.450857019070774	0.243807978196026	0.32076664893019	0.224194212792964	0.296960761538266
Sg_YB59_31	1.05573744185578	1.16296764351018	0.971952220639777	-0.0540025863334437	1.59686078872704	-0.0278183264832029	0.485460069501556	0.822541106805577	0.869061008043616	0.703049763685513	0.770048264485997
Sg_Z02_43	2.32565400014943	2.3773899345832	1.99669456998223	-0.349477860215339	3.96085424137345	-0.0858636701618269	0.463541666810515	0.352120566075136	0.439802145221766	0.392464984132945	0.470799233841095
Sg_Z03_24	3.06972677111387	3.48739305436515	1.64719685815986	-1.63392896474931	4.3269333669162	-0.352249615514051	0.348741320097872	0.0001138305511516	0.000543122080608442	0.000495986736821161	0.00213437873587292
Sg_Z06_28	1.24214881922294	1.50555142042536	0.970596444219724	-0.447148021859221	3.9521118273484	-0.112511018026847	0.450206118661168	0.1716221075615	0.241835638603191	0.255627879845827	0.332095845108616
Sg_Z07_36	-0.560782939599895	1.08749582890126	-2.4598699112109	-1.84864903422181	6.58419904442164	-0.278321104566459	0.374565972747561	0.00432055775381503	0.0106807807479898	0.0050326597025666	0.0133101417233571
Sg_Z07_42	0.707105130913652	-0.0865978275157584	2.03561115718247	1.68440103098612	4.93854623376019	0.320192386145148	0.358863094548224	0.000181830139573454	0.000783642653381252	0.00062915563030143	0.00258174510748671
Sg_Z09_20	1.58537581785375	1.30629712178113	1.76279628147082	0.650417101408333	2.087788603777	0.290289428928885	0.367187500560802	0.0040031162395573	0.0100681407617056	0.00300204465171606	0.00866391685632291
Sg_Z10_1	1.40841727813076	1.04888989161505	1.70824728046173	0.842585756044341	1.93063320248878	0.419776097480857	0.321110870841661	0.0000204392697622272	0.000150234047745437	0.0000484446769385013	0.000341298434471423
Sg_Z12_45	-0.0571702113399368	-1.00558289748896	0.92048779548255	2.18784379447937	4.56411572001265	0.44671014825008	0.303819445354468	0.00000130305796699954	0.0000181976589981129	0.0000159936685865226	0.000155281472184481
Sg_Z14_36	0.582351403414989	0.743067303086816	-0.167221691942648	-0.817125513339048	2.87345697243996	-0.268042445232952	0.388804513368428	0.00753301997258557	0.0170470467632292	0.00832905844133198	0.0202576311036246
Sg_Z14_45	-0.970321097670682	-1.0695276052872	-0.844966558900468	-0.310617021931953	3.89958851999835	-0.0769780757848071	0.467780429721193	0.428799287242051	0.513450553077552	0.501858234268834	0.581540391064398
Sg_Z14_58	1.33404673555052	1.27845504170736	1.41068210943956	0.133249775672904	4.00700672304148	0.0302330505312095	0.484703840372493	0.868703785406898	0.90236495430963	0.75053249112236	0.80941715337441
Sg_Z15_39	1.36157311364017	1.91261681430491	0.474134774390897	-0.998746111962332	3.47478744832214	-0.263502593188549	0.382812500486645	0.00964331884462236	0.0209841349249555	0.00868155899384805	0.0209449318166788
Sg_Z15_51	-1.91514136910209	-2.29584932328106	-1.52221422456604	0.940233783491329	4.50962410142817	0.190977780147219	0.387719679352984	0.0147748444315154	0.0300324635042715	0.0121873873111453	0.0271609385799368
Sg_Z17_26	0.493593556810771	0.937477538108531	-0.707110503022132	-2.07080755663396	5.83875005188432	-0.323022012514585	0.362413195028652	0.000928775293247911	0.00299905466120507	0.00154178420372123	0.00515412279188764
Gp_MJ2_113	0.540490163256711	0.740384420148369	0.301521100142744	-0.41819587796662	2.26092724623884	-0.165879692771291	0.425781250297841	0.168284443520594	0.237637696395426	0.0747362012704827	0.1226622758698
Gp_MJ1_12	0.337423436108904	-0.0905749580829118	1.08446084032716	1.10002512760853	2.57199201315189	0.411576840621342	0.313517032743875	0.0000239580618378358	0.000162955833995878	0.0000526123370054507	0.000364959724601597
Gp_YAB_339	-0.447540415959398	-0.401292243832033	-0.555762694740388	-0.248298768789962	4.21113454599605	-0.0536653482245598	0.475374267833875	0.537731988810544	0.615809320608827	0.682516599812725	0.75279205669495
Gp_MJ4_65	-6.4876112559696	-6.59872471401435	-6.31897302488138	0.495604386267158	4.6020012435771	0.0891688058512	0.450206118661168	0.219719469880905	0.290169023631102	0.292867285089443	0.366098566794965
Gp_YAB_333	-4.39420875155694	-4.11999217870462	-4.82017474895945	-0.507619557077382	4.3091717860701	-0.0989870270337223	0.438272944485427	0.665747181342035	0.730413584500187	0.193217059653349	0.262069441507384
Gp_MJ1_272	-2.80781131883397	-3.14053705007169	-2.33236956999247	0.851127876122403	2.62709106773584	0.285381491948521	0.361032762578205	0.000240630103290294	0.000976361173431585	0.00163271699777139	0.00532705212582459
Sg_A17_17	1.86816335129851	1.74174835674277	2.34793335075098	0.373760774278066	3.4699182880922	0.100691198651797	0.456814236281871	0.18170873393154	0.253785080244307	0.295129124231031	0.372785366490752
Gp_NH_148	-1.68230022183777	-2.42709120089723	-0.06638270826521	2.15107515302086	4.08938861691325	0.48658609244096	0.287326389907905	0.000000607878843884332	0.0000124044679138992	0.0000025477645525	0.0000483202779645001
Gp_meta27_16	-0.706076306417751	-1.65257302868471	0.511246435946624	1.98072027249768	4.32432203662914	0.43718475633039	0.312649165532803	0.00000738008853980041	0.0000674494277276238	0.000017291681596723	0.000162671531309127
Gp_MJ1_444	-0.503174396913031	-0.821723367946537	0.0897745626417432	0.916519049924545	2.21734247927908	0.380368324495366	0.329138642546694	0.0000367084975655069	0.000217175032804185	0.0000900980848523924	0.00054876793803425
Sg_A19_12	2.21590051779772	1.98994645903984	2.5286523535152	0.633684292108501	2.7555679237401	0.20554679851039	0.414496528123452	0.0405684343163436	0.0689501093979532	0.0528338117033399	0.0909512512807621
Sg_A19_51	0.763908046066053	0.799677441164787	0.683213676475613	-0.0922401938642041	2.09982729399453	-0.0394237785785479	0.48111979174087	0.666895507593726	0.736600674201836	0.689309906907866	0.757739126842401
Sg_B07_12	0.0992942351767461	0.17509795887652	-0.072643832388156	-0.628189381921364	3.55778182006884	-0.163230611067292	0.425347222521884	0.0532126246338465	0.0869452706191692	0.111090924355511	0.170270780929277
Gp_MJ3_423	-2.1742884874182	-2.67600868744398	-1.19559785913832	1.43301779045644	4.58123766776871	0.292442909635744	0.367324799865598	0.00316540974264836	0.00827814204605859	0.00329929380419964	0.00934345577669872
Sg_A33_4	-2.04375036941779	-2.44497657012791	-1.35168261810231	1.23100042965651	6.04071428410207	0.199842686423173	0.404860056798613	0.0143193947272275	0.0291502521851003	0.0342234344342891	0.0623897218776488
Sg_C02_30	0.340595509120016	-0.184946982278443	1.17562486084165	0.858301183616746	4.89546333337742	0.169516773972179	0.428726405145454	0.291454052324228	0.373297212585361	0.11003313682571	0.169016659673151
Sg_C14_34	0.63166785400865	0.571679536489051	0.770408645691218	-0.00233049692917087	5.25938703080042	-0.000702975757121398	0.499674549795158	0.927609083465053	0.946156573423128	0.88736753425359	0.915568295611066
Sg_A11_10	0.781787716462071	-0.0769051891227761	1.73137441485871	1.73824223176743	3.25980460337729	0.51748674488964	0.287109376020516	0.000000398517564716801	0.0000105369184264431	0.00000137229178441409	0.0000327501582688392
Sg_A19_36	-5.34684734563623	-5.25904551501477	-5.46708231243849	0.243493519221668	6.04016612702624	0.0355104856082887	0.480468750076769	0.468824807728908	0.546260349512448	0.653018432019508	0.719571315215263
Sg_C04_33	0.172056597157622	0.669677339584881	-0.869684710108603	-1.42267388998449	3.86308587865808	-0.33959340896418	0.34671295358191	0.00019582218248071	0.000833055762500764	0.00076733735140158	0.00302186601767239
Sg_CM21_15	-1.22650585545077	-0.748357126656622	-2.05388358355269	-1.35381459133043	4.47060812598564	-0.278297916578575	0.368706597775654	0.00185039485594613	0.00538291889973128	0.00270530007928311	0.00796018095029394
Sg_B26_4	-0.805316534324864	0.0549685046350543	-1.46464531364598	-1.26644333516235	3.17042339927731	-0.385280854026813	0.334201389619967	0.0000227032297508156	0.000158568513826925	0.000154113504189771	0.000844779572342181
Sg_CG50A_22	0.491487728457037	0.928936792185193	0.108593847803945	-0.740289271566756	2.1664652511022	-0.295463638657375	0.358723958935889	0.000043447027115502	0.000244965150533512	0.00196215646430766	0.00619893225906956
Sg_B19_40	-1.12142449892028	-1.01470340018175	-1.34425972389291	-0.324253471171768	4.15154428324212	-0.0764109241517284	0.466145833466809	0.228233158124878	0.306390906379736	0.408596988798371	0.486980128834799
Sg_CB03_47	0.999080144526564	1.08359754465298	0.820901820004631	-0.308600428127603	1.45217860547055	-0.193348963621892	0.400303753933	0.0450338204854263	0.0753897068809276	0.0326741306024476	0.0599314372154486
Sg_A34_19	-0.842447555260751	-0.981668606099999	-0.397007813156338	0.707327215343625	2.92641668114381	0.206342179753349	0.395182292096942	0.0254186951557476	0.0463055298259256	0.0169069252275502	0.0351228283658824
Sg_CK51A_47	1.18772010012771	1.16790402906218	1.23982392353934	-0.00657676130772611	1.6739339520471	-0.00442521305911909	0.498372748975792	0.963409398711395	0.971275717876596	0.936513886516666	0.950689634733427
Sg_EB03_22	-3.28221595849057	-3.84411919018788	-1.83294134881241	1.72030279135245	6.28938482198726	0.275059072818171	0.376736111626174	0.00302700269669008	0.00795159483642605	0.00610527189458229	0.0155598785556446
Gp_meta27_511	0.28424101497149	0.445180403040933	0.0946043205933744	-0.377055609563368	2.30696251486225	-0.143722051402613	0.428292471539106	0.215528634440639	0.29248011472658	0.120974629982438	0.181797274286118
Sg_CD23A_20	2.13211770729517	2.10672379217437	2.19371716976365	0.0115226487318409	1.4295144137811	0.00757267584890155	0.496203080943514	0.758744340864156	0.818886735453579	0.942259157882978	0.955420830006462
Sg_A01_16	-5.07192384878729	-4.83028096544503	-5.33377435580828	-0.383138549104221	6.34280211409761	-0.0579735729087024	0.473855500211326	0.605570307437618	0.674442539998025	0.597310146462754	0.669129054118235
Sg_B26_35	-0.507562051578675	0.92926447474791	-2.49003847645935	-1.58279701947298	5.91890962462865	-0.27944035244842	0.371013235517124	0.00287498610689033	0.00765932156589996	0.00324603776485034	0.00923287621168636
Sg_G11_20	-3.06781251109983	-1.71936599903845	-3.98649649579	-1.29139384995722	6.79177719559203	-0.19418974717403	0.390974181399361	0.0301604066018924	0.0536440213949409	0.0222721970340894	0.0434231881634691
Sg_CM33A_9	2.92827882724089	3.0299732028317	2.82477580365324	-0.0700411354475996	1.55557314637361	-0.0393896455321232	0.479496637095104	0.882898856038134	0.914198638060272	0.631640219275119	0.708581281046538
Sg_M02_8	-1.3551217376191	-1.6980810379797	-0.545505231117493	1.01568699218396	3.01645155123728	0.313864508730518	0.360381862169203	0.00168133844829234	0.00502773306666277	0.00215152865079964	0.00664769341654632
Sg_G18_1	2.37183936349349	2.99261451729513	0.831840301565214	-2.25246424187907	5.7627858273012	-0.378541558146948	0.330657410166745	0.000188487647531649	0.000808509866136163	0.0000989936804572226	0.000592245212444832
Sg_CA11_45	-1.13527765945157	-1.04807361231383	-1.17038615823526	0.374510014961015	5.43147393189343	0.0658307549483732	0.461054458821536	0.589490403484654	0.664328796905283	0.42193324050055	0.499891218536482
Sg_M21_45	-0.235911872514078	-0.388989136731288	-0.0226462191585179	0.499924127841878	2.62672087546015	0.152621732200594	0.41679323097142	0.100021411540797	0.1510183448937	0.0446708992508685	0.0786378933847774
