	rab.all	rab.win.C	rab.win.L	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Sg_K36_3	-0.586718623062337	-0.0649489784315556	-1.5359460985289	-1.38907808411925	3.88433448303395	-0.33531289790469	0.346311476337825	0.00174684793859264	0.00709892826098608	0.000643469442474022	0.00372574814319084
Sg_K36_6	1.15883481994388	1.21109378853815	1.10795163141681	-0.187072530604429	2.3073402505542	-0.0633158827717426	0.457991803510007	0.551463879713454	0.672240714384827	0.356229739547232	0.475149451594012
Sg_K40_4	0.0295904464087355	1.11612957417756	-1.4904337027748	-2.31621416573942	4.85106929573501	-0.455218708018771	0.304225353376275	0.0000013790759827294	0.0000221889421182607	0.0000197717943501328	0.000246460116064759
Sg_K46_34	1.21594308480196	0.817068764234787	2.11131284344513	1.2698516684194	4.80135612293317	0.242381378894018	0.386939821393786	0.0342309445281311	0.0746280035642312	0.010519017478026	0.0289189059800836
Sg_M01_13	-1.43951977775834	-0.584822251259977	-2.35625583073747	-1.75905867317385	5.04568126452699	-0.330312546915103	0.332394367229069	0.000258132593373273	0.00152501708656197	0.000447884139761325	0.00276868523615869
Sg_M01_30	0.374696394999977	0.846227106478247	-0.68156205527325	-1.396752940194	3.06325098433477	-0.411120442579316	0.309938525804866	0.0000127147725115604	0.00013200365781236	0.0000521705684283605	0.000481513858621263
Sg_M02_37	-0.889101167988612	-0.86172751691614	-0.919789493047009	-0.0431675085908925	3.88136649820493	-0.00922024309773066	0.496157786906255	0.885988472945459	0.912386707580697	0.93657094624717	0.958276466666437
Sg_M02_5	-2.15645411332971	-2.71256416776817	-1.22601133094087	1.65640570955558	3.21542149679045	0.451314231832752	0.283738797868654	0.000013049237367297	0.000132070538844605	0.00000387687305832165	0.0000837286277056383
Sg_M03_37	-1.97914148981778	-2.07286507071311	-1.83886568975646	0.100699204606076	2.10295348035734	0.0431960175464371	0.476434426358643	0.642466201078488	0.737328404103355	0.560125590885017	0.660487878295543
Sg_M03_38	-5.23625182642573	-5.42969100317833	-4.94470718653118	0.609026334771187	4.530765721748	0.116891069347599	0.438924456164687	0.176460373222998	0.272606072578275	0.193552253050901	0.295764702732235
Sg_M07_27	-3.01952874658147	-2.47180207837473	-3.78347752730432	-1.48983517604484	2.97098257434617	-0.410772927723868	0.272727274292719	0.00000715662257098782	0.0000695557804336658	0.00000210886598736217	0.0000570010185173732
Sg_M07_39	-0.367811612189105	0.531230311498736	-2.32144022600198	-2.02187965199343	5.55633382238915	-0.358024476014879	0.345030738642277	0.000821515205944398	0.00391904278370837	0.000898432580386135	0.00472730426410124
Sg_M07_4	-1.16908703439485	-0.839356088560966	-2.211564745002	-1.67526033608045	5.24240897045502	-0.297709169669881	0.363729509001582	0.00482452125344049	0.0157546808582518	0.00384251651056131	0.0138050066091616
Sg_M08_36	1.43305774836257	1.35096561280215	1.55989837056599	0.111308076679825	3.64303004721625	0.0303872122882438	0.487192623020892	0.557829583167357	0.67701416628203	0.698748522923109	0.776452632938946
Sg_M11_5	1.56761791468339	1.65595762534701	1.01553352303628	-0.667230747304593	3.98869894249265	-0.153365560991603	0.425352113093294	0.0499582692046218	0.101421898970578	0.102126207169498	0.182701338696502
Sg_M11_7	-2.26462490106692	-1.07071858195333	-2.90542571433553	-1.76461962139135	3.72296399196268	-0.458953757010725	0.287836108968462	0.00000000602756371496644	0.000000332634798771054	0.00000807163059014394	0.000133332636731726
Sg_M12_21	4.39367558714989	5.09498083046062	3.98430083927449	-0.585399502096051	3.66827561622175	-0.142554447450882	0.443903688835214	0.527788104483728	0.65437748225435	0.226014179400547	0.338692380763707
Sg_M12_39	4.27914936925839	4.4211179229241	3.6887003704663	-0.757851981842558	3.57844341561546	-0.194329491610084	0.415877081138923	0.0588159904738733	0.113776541518072	0.0614875542666165	0.1193159046521
Sg_M12_6	1.9415755859789	0.948912645029963	2.47942325623045	1.76967316841769	3.98662419461395	0.425132137536118	0.323258197825659	0.0000409294862115255	0.000329592341127053	0.000169117472446214	0.00121818790357261
Sg_M15_10	1.22204833432933	1.41352176561175	0.758605840539985	-0.934681389892217	3.65732293646458	-0.244890656955832	0.387551230155779	0.00828155128749621	0.0241813840265084	0.0161184052029644	0.0399250683870731
Sg_M15_29	-0.0838338372183225	-0.0126059067580604	-0.142286267911105	-0.318934500800225	2.98102843477951	-0.0877432372345066	0.456967213351797	0.277921261264914	0.395158174780524	0.333704882263555	0.451271929506942
Sg_M17_3	-0.191281402370683	0.655130623226575	-0.846512928410627	-1.20253310184667	4.11827957821471	-0.278673444040973	0.374487705650439	0.00549670441930249	0.0177796173493815	0.00541386147915728	0.0176046997841206
Sg_M17_33	-0.00897696934064385	0.233967640146102	-0.924372555408772	-0.792147511106162	4.65840528591084	-0.168919077934694	0.433401639714974	0.0994922845877112	0.172245179235167	0.115935157482285	0.20040535344283
Sg_OA11r1_10	1.34951804988251	1.2069883182096	1.64274438592835	0.69589530872869	2.02806993197054	0.324428811829081	0.352459017277084	0.00103508108774362	0.00476713233598665	0.00153969816939816	0.00697869910469811
Sg_OA11r1_12	-1.27160339697564	-1.60991892863111	-0.413549880787821	1.61431578773657	5.2378665474681	0.287309637207479	0.371670082718354	0.0155230018289391	0.0388817357233101	0.00542258715814727	0.0176614157309682
Sg_OA11r1_9	-2.32330703589215	-2.76113624474528	-1.09532654832941	1.6467676716539	3.58692521780055	0.414162982297985	0.302510247181037	0.0000971387162503963	0.000683734081409314	0.0000181097856178343	0.000229161726234768
Sg_OA7r2_4	-4.6549306995014	-4.72730487861551	-4.42629278552795	0.271382076519964	5.83469034273261	0.0431405233092239	0.476434426358643	0.47448128190178	0.588957133090778	0.643402617014849	0.728045275425743
Sg_OB03r2_1	-5.24101393023562	-5.29307268647703	-5.13839457104078	0.34682644862292	6.96037508956351	0.0490359025430366	0.473751600656003	0.611545985777203	0.712164525378833	0.567028490802054	0.663762548202089
Sg_OB03r2_39	-0.756678609623632	-1.33779068696925	0.407646574281524	1.72365763112403	3.96955039399494	0.405518861800204	0.324538935520319	0.0000401291175125484	0.000322888188623686	0.000147235849668186	0.00110754835779824
Sg_OB03r2_6	-2.55228092956918	-2.96246680392354	-1.74551982800079	1.61107868339503	5.3932227571116	0.278253944029653	0.356813525442995	0.00263015484933822	0.00975514285227132	0.00234607874335234	0.00950294902941044
Sg_OB05r2_32	-0.401549035956572	-0.327184853128871	-0.543133088180705	-0.143990454750067	5.19628460911624	-0.021955149983672	0.486424180402151	0.847799633985518	0.884556904163719	0.733234461213022	0.803528501335756
Sg_OB05r2_38	1.62056044922563	0.942751375823573	2.28231526464667	1.40393363667548	3.91652512161072	0.322047121996028	0.351690574659621	0.000131255566027318	0.000901027505619405	0.000695912987526824	0.00395423354019388
Sg_OB05r2_8	-0.465671151219623	-0.402044707056175	-0.649975658001851	-0.212921838497421	3.13205135082392	-0.0604500363261212	0.472336065725491	0.687009787125302	0.772207474207451	0.561329787837017	0.663227509343797
Sg_OB24r1_18	3.15298651595149	2.47759160714226	4.22379942367565	1.70221749467373	3.2955930164952	0.460758896109167	0.303201025600412	0.0000220672375994715	0.000202889943011947	0.00002657205562429	0.000292183316850415
Sg_OG24B2A_25	3.14272798327154	2.74738783219581	3.64400721338029	0.770456512465248	3.26766518754801	0.218991075483026	0.398719590846048	0.0171193160227124	0.0428133294400188	0.0366563780905975	0.0780391289900121
Sg_OG24B2A_8	0.320007554563008	0.498193760926097	-0.218401698706963	-0.745274082634252	3.06203824594312	-0.222950816178631	0.398821721888301	0.0797688207786464	0.144197169228333	0.0256366720060776	0.0578461202410793
Sg_OM21r1_55	-0.822184946542331	0.631193931831817	-2.16097784072827	-2.33920959202984	4.41038433365376	-0.484444013185057	0.281762296556036	0.0000000272377294146883	0.000000880724116027587	0.00000146520770822177	0.0000487335269787225
Sg_P15_12	-3.87958258748333	-4.02765035659199	-3.61490787561981	0.461382351849848	2.93848435940596	0.13110941304446	0.425204918451099	0.134851112465638	0.220806169241889	0.11679268085394	0.198944825483354
Sg_P15_2	2.11960556324908	2.08050159880697	2.17229585553774	-0.0532306757100134	3.16673571518064	-0.0139408420736273	0.492571721352099	0.686997918301855	0.772473057916951	0.93883334736365	0.958764494395784
Sg_P15_21	2.56709381704532	1.79633080878859	3.93036230240024	1.82159971708245	3.78954100434282	0.432844532008654	0.315317624120123	0.000384487382839714	0.00215227250188891	0.0000904855689753758	0.000766094254246588
Sg_P22_10	-0.292160561938739	-0.135076369509396	-0.50144216205056	-0.492924661894603	4.78746251956766	-0.100669479441173	0.456338028409453	0.210303392068013	0.31945369513519	0.286106291344844	0.401792009229048
Sg_P22_13	-1.28295329588553	-1.87071033137761	-0.543818117542831	0.832107475442447	6.59107568467247	0.115880770793928	0.450563524863133	0.352073850528618	0.470825127099794	0.27551697567658	0.390727127421166
Sg_P23_1	-0.845710577555961	-0.728363215518106	-1.03661301642787	-0.417083001557686	3.10560262137449	-0.117678470233204	0.446465164230529	0.323902101807723	0.443735826762619	0.235792830812715	0.349295140474294
Sg_P27_36	-1.37415932758082	-2.08366623553427	-0.541240713972424	1.8449503732702	5.09786431044865	0.340878441327215	0.349385246807327	0.00119144151458302	0.0052859480778723	0.00183020629328586	0.00788950463826012
Sg_P27_4	0.154969115483907	0.00380807134360062	0.626354143364993	0.715312692559206	2.88443694146277	0.214807273835146	0.402560820015737	0.0139975628520673	0.036308348494804	0.0359354740410173	0.0769130227751153
Sg_P30_9	2.08869254212872	2.13309018869553	2.03082160849074	-0.118369258583195	1.99866047624596	-0.0533466445860302	0.470166453428663	0.392372223679301	0.513645430193182	0.621669142508947	0.713224021923296
Sg_X05_12	0.200612659695606	0.361145907371172	-0.643388311054514	-0.74151610765827	4.15586273412601	-0.1700892034646	0.426120358927475	0.0762064409186328	0.139116657456892	0.0965912861372928	0.174828358215534
Sg_X05_3	1.29095275288567	-0.0212532111996815	2.68018095590716	2.15185113601626	6.3509939458049	0.324999419968484	0.375672215833043	0.0106846089279433	0.0290882604288429	0.00795445202961353	0.0232623179772953
Sg_Y07_14	-0.514117978938821	-0.72821127721196	-0.371462391271784	0.326061607861164	2.83362351197814	0.102117475344204	0.454801536740715	0.220585140421383	0.330389490194262	0.284023309207327	0.399841935082779
Sg_Y19_10	0.0567240063841279	0.057369191671433	0.0557076833149139	-0.511936860292314	4.19906590831683	-0.113893456007879	0.449026639625893	0.318500306337872	0.438899645233276	0.286748384185267	0.402667393744757
Sg_Y19_13	0.0619899577588523	0.357925450849754	-0.386676733587171	-0.322404334091469	4.07640954465745	-0.0790668886389561	0.468629961759817	0.655652786375135	0.75153770937652	0.388348022874139	0.506888581309521
Sg_YA03_20	1.39195533833367	1.38711879547027	1.40568385764573	-0.213926599255994	1.69625806463887	-0.112279427989002	0.450448143679368	0.327586151214368	0.448880763948958	0.292019900340252	0.408267804087003
Sg_YA04_9	-0.515002122248876	-0.807616249273594	-0.180503924543838	0.759671473501631	3.78370204087872	0.187801095964482	0.409731114466391	0.0239288402330715	0.0566968023542094	0.0613043802686063	0.118985402295053
Sg_YA12_28	1.51124607964347	1.40823548806742	1.98362842398804	0.451987518558036	1.6265786721384	0.240001528827307	0.383196721986976	0.00683127448616123	0.0208922726046674	0.0134991572393574	0.0349500125098574
Sg_YA12_4	0.361309929176993	-1.0820576358836	1.69355242485171	1.80023105985435	6.08692741716426	0.286350751621345	0.378073771200599	0.00196939862743749	0.00777173534813562	0.00642172384222332	0.0198157725955826
Sg_YA13_10	0.614535680381625	0.654295972092621	0.509167786362423	0.00936191835007438	2.57088650118428	0.00326545091228399	0.498335467358648	0.863970704297435	0.89446419462184	0.935290827918636	0.956494715474318
Sg_YA31_31	-0.552744976127018	-1.58169925979354	0.510628044083058	1.87131633209211	5.13048253098335	0.342343191312692	0.358002561663531	0.00280006194035244	0.0102955830939566	0.00267659749633129	0.0105450310931319
Sg_YB34_1	-1.62890121047896	-2.15723791221062	-1.00543925955501	1.14068331741341	3.18170573520589	0.318198792885361	0.351690574659621	0.000332771830769408	0.00190886799267442	0.000774105191912335	0.0042230584561346
Sg_YB35_19	-0.407937515145305	-0.885154925808546	0.261604723249861	1.11051654900602	3.26232153898912	0.313109522241813	0.36363636444145	0.000483289937098735	0.00260616377728608	0.00268174899270266	0.0105653231841993
Sg_YB35_7	-0.503666847504122	-0.463636782203124	-0.722522611515251	-0.0699439702956015	2.84621002885389	-0.0207200344485613	0.490778688575027	0.672762679575808	0.761910014079344	0.742854103702116	0.810991370840635
Sg_YB36_42	2.31925530299828	2.14805058693215	2.74618841386061	0.700009712197176	2.52229326226361	0.271685252970878	0.366803279472425	0.00488426535359192	0.0163012460008598	0.00553107481058232	0.0179486434548857
Sg_YB37_28	0.945343259337751	0.464585683486849	1.58728421429365	1.21417962491229	2.12124648202649	0.546084707194086	0.272028690098176	0.000000477786242703367	0.00000964820373621815	0.00000131068984597768	0.0000471803105643353
Sg_YB37_7	1.11862685122726	1.34696849202306	0.901527135033319	-0.442279158372545	2.27721147591083	-0.186506894247746	0.405737705452417	0.057712996101391	0.112358651256102	0.0500289530317624	0.100470555083405
Sg_YB38_12	0.982096253486937	0.887446359213893	1.23855379498732	0.285943791833122	2.04998447538901	0.121002805682907	0.437243852807635	0.218310207855256	0.329436126616558	0.129048243463548	0.21648130706518
Sg_YB38_21	-0.227943131518016	0.0119571882414151	-0.484572538930441	-0.571120713524099	3.18821323678174	-0.156112568985877	0.418288934885255	0.0388439738736265	0.0847142302909589	0.0478452387672035	0.0967819071903783
Sg_YB38_6	-0.754195123679243	-1.01775452207177	-0.463060151579564	0.782223374334889	5.45203743987977	0.140391655141673	0.438524590505219	0.209152261778589	0.317505822478528	0.202336673734793	0.311583635933402
Sg_YB39_24	1.17143842031082	1.0943616805427	1.28254989777038	0.259508901188554	1.64432460242596	0.14303801029533	0.434827145048614	0.0950400560811988	0.166236571900458	0.140537391639901	0.231021358474966
Sg_YB41_11	-0.539939351871269	-0.910215051249145	0.196957065509312	1.20586255159267	2.47737279977042	0.459787808453091	0.292957747844479	0.00000750934697287023	0.0000899241563649539	0.00000566376359395102	0.000108709023376569
Sg_YB41_12	-3.20653047977665	-3.55528166675411	-2.47728584674386	0.482320799788734	5.82224514157894	0.0760451118180047	0.467213114934139	0.437642828233108	0.561543027508258	0.575067198582193	0.673689653280248
Sg_YB46_3	0.364733060134971	0.373325349767549	0.340507474852153	0.120157246314623	2.73574329321439	0.0369356541979653	0.483994878448631	0.23881026880374	0.352388098034604	0.708993090663347	0.784224321217118
Sg_YB50_23	-3.43730023888948	-3.60650793201121	-3.20946762142928	0.545960922672552	5.72056878223387	0.0901613318227224	0.457874520078205	0.26540931879045	0.378509105876527	0.306854351354826	0.42382259399287
Sg_YB59_31	1.12148221288256	1.17108858252476	1.10167986398928	0.0562257134964002	1.61237045548132	0.0346967990660071	0.482714468724537	0.835935469272304	0.87633642510914	0.78206523299676	0.842356572832556
Sg_Z02_43	2.2807497020103	2.3712824645153	2.03236738953771	-0.553526916332149	3.82194416061518	-0.138633576342835	0.441485275612305	0.104869761789677	0.179359319292399	0.207495221025369	0.319115521262938
Sg_Z03_24	3.08882603475317	3.4913990098534	2.51927938265256	-1.15909494831215	3.80089426129116	-0.299714867555023	0.367571722090169	0.00302212844826776	0.0109028221600994	0.00384465810680169	0.0139667901726337
Sg_Z06_28	1.70515378576004	1.49334386502043	1.86170977582562	0.481091529010007	4.31220263761754	0.107593358839654	0.446977459309598	0.245543238803393	0.360252322486935	0.253014172593753	0.367514724276463
Sg_Z07_36	-1.55499569734305	1.09081411181046	-3.8705812095528	-3.65480049168004	6.07080385457335	-0.590004488097586	0.263063526260794	0.0000000149611042560621	0.000000555099622861528	0.000000227423174017825	0.0000173129653569287
Sg_Z07_42	0.569668979107359	-0.0908896036365414	1.31333595277507	1.22058774226908	4.30457427246164	0.25251173524206	0.388063525234484	0.00115661079628819	0.00517867702758338	0.0102585327727071	0.0283320477808545
Sg_Z09_20	1.60214661095176	1.30495918838159	1.96813392638593	0.559573272873878	2.25354082322898	0.224084106532631	0.387551230155779	0.0352535752868726	0.0784715387764043	0.0195107897442925	0.0459205331416353
Sg_Z10_1	1.16385171617727	1.04812579354024	1.63325777894369	0.38814821298065	1.9264193887078	0.189872354807014	0.40998719641107	0.0565082364909421	0.110634541623848	0.051729142904666	0.103125283037431
Sg_Z12_45	-0.35011822868726	-1.00024769773433	0.907333856205954	1.58114398012959	4.55858427394793	0.321454566942126	0.361075544996848	0.000222695259244643	0.00136901498832942	0.00167765049666335	0.00742217538218009
Sg_Z14_36	0.716349333922088	0.741694394916716	0.637864693597264	-0.168125501150444	2.75648277446648	-0.0560156191067651	0.478873239552281	0.726283011724667	0.799129035039532	0.613037419213261	0.705570290636028
Sg_Z14_45	-1.10574840161294	-1.06510456352351	-1.25336675530413	-0.21513746713536	3.70274763104831	-0.0553300803516034	0.479129321497096	0.568951307267945	0.683622671273871	0.586970934939969	0.684637612458135
Sg_Z14_58	1.65438588402558	1.27981703341895	2.25674483376147	0.825229371525561	3.91508226722989	0.203873301839476	0.404865557517655	0.0582662538355159	0.113145189405604	0.036386584539284	0.0776210032694849
Sg_Z15_39	1.50418965585135	1.91517970726924	0.991659553009815	-0.585579095895431	3.41960008106713	-0.16554201779477	0.425204918451099	0.286180693351053	0.404080915244636	0.110391464460623	0.193285923524626
Sg_Z15_51	-2.19856941558909	-2.28344517921256	-2.01421099598074	0.472790574907022	4.57744311287035	0.0951943703638642	0.443533931170439	0.256072394511262	0.370309232990687	0.21567752592466	0.325279757487201
Sg_Z17_26	0.674342768034364	0.937011369213889	-1.19415757193886	-2.05309599419632	5.69164844765926	-0.318194441522692	0.373206967954016	0.00320187789044453	0.0113327643763884	0.00507484974079944	0.0169162504706709
Gp_MJ2_113	0.591781032556334	0.73905711893241	0.317441700884799	-0.349430467034927	2.46906771633691	-0.121440592446843	0.441485275612305	0.600352398391835	0.710699891508419	0.222200406835628	0.334749545657666
Gp_MJ1_12	0.150096537335404	-0.0981437710032278	0.566635649828716	0.663296847086383	2.53670743030894	0.239154536262387	0.389600410470627	0.0129318784101338	0.0340480213376827	0.0188371038630499	0.044802891402047
Gp_YAB_339	-0.593494491988489	-0.380783725034642	-0.69773292373421	-0.357990793230538	4.40545901010161	-0.0710428656031985	0.468750000171533	0.521596481039787	0.640732501935569	0.51884737520706	0.62566891514661
Gp_MJ4_65	-6.58527599054302	-6.60290345690285	-6.56276229462468	0.0893036297370013	4.61936242060968	0.0159524300963976	0.490778688575027	0.702454654532142	0.773859206859626	0.770759621860329	0.828718755484018
Gp_YAB_333	-4.00478298225955	-4.12312299338714	-3.82136574298667	0.414926371433105	4.01270782930066	0.0893794572450811	0.455686475654044	0.345467143092246	0.460828840541426	0.350688347086419	0.465863339294741
Gp_MJ1_272	-3.12196012265237	-3.1389056881699	-3.06994445729042	0.260814676716437	2.69203770022901	0.0784933560847511	0.456594110354244	0.0727856979473043	0.133925085077695	0.359400768348141	0.476211276313491
Sg_A17_17	1.6746985994952	1.73670355488797	1.5367137763175	0.139933468431421	3.64264591536529	0.033743504780479	0.481946222890083	0.265640060790823	0.382039598229925	0.654474922475673	0.740043974988608
Gp_NH_148	-1.71528657321438	-2.455490153923	-1.20409615942837	1.37787820926222	3.45013292058822	0.35097035559001	0.332906531117567	0.000213780577437555	0.00130218790381124	0.00062054876805648	0.00358919647634802
Gp_meta27_16	-0.97339380819826	-1.65302993478016	0.420806422600643	1.57060463332095	4.08502243550677	0.361917906669143	0.341357235278983	0.000665001224464768	0.00336916706258098	0.00110842770803968	0.00546966005643001
Gp_MJ1_444	-0.597237735669632	-0.822567526345527	-0.0219122430311378	0.878174439573248	2.18462134486877	0.334229923280429	0.3385403338916	0.00154621732389461	0.00646502031028444	0.000463397019548194	0.0028610360917676
Sg_A19_12	1.88159984684971	1.99503689842585	1.47961367609154	-0.0642715247256098	3.19465747571273	-0.0182606251854599	0.491421254848431	0.851471294080408	0.886229350402545	0.923346908014686	0.950475582124394
Sg_A19_51	0.701474665982369	0.803289378557753	0.412705069385986	-0.376009402805451	1.98861292180036	-0.173730032793095	0.422791293646067	0.0503755050034763	0.101843832073706	0.0847578848715025	0.157360481650488
Sg_B07_12	0.183596883792301	0.178380275841513	0.227419961590163	-0.108019052988417	3.44725510982658	-0.0328836372883594	0.484631147625094	0.77217680064138	0.831967970890582	0.791319309274181	0.849335853893263
Gp_MJ3_423	-2.25077096586339	-2.671728604775	-1.26417865431291	0.913887879428804	4.40935826611738	0.194838915224654	0.407938540853661	0.0501082844883772	0.101052080237815	0.0489884142075091	0.0985668456698234
Sg_A33_4	-2.322563327593	-2.45755317992864	-2.03098615100554	0.401383320351883	6.06891099787495	0.0677640057506272	0.4690061477111	0.343740813239605	0.464203405518326	0.546594884833667	0.649648864565423
Sg_C02_30	0.335503521594691	-0.1878329078209	1.37648519372054	1.50655481203002	4.92103312703915	0.265383573017092	0.381147541672366	0.0782772301997581	0.139867902664221	0.0101906539254192	0.0282160410332625
Sg_C14_34	1.34950671725231	0.555117725500538	1.97690133929563	0.835156444276545	5.31694354621375	0.145870508358756	0.439036885584255	0.221380667475478	0.330713096729005	0.143667412083343	0.234673042324175
Sg_A11_10	0.721108101619985	-0.0689289064447367	1.74612958931582	1.56502157243112	3.06448251637782	0.472832334530079	0.295338116098336	0.00000122084485566103	0.0000203192867559696	0.00000869481563727172	0.000142223460516283
Sg_A19_36	-5.2057535641896	-5.25865500309984	-5.07593303851206	0.242088188866178	6.03143973068973	0.0362725638480728	0.486168032862571	0.777030686973924	0.831695776943561	0.728088047294292	0.796441602000147
Sg_C04_33	0.192327904260301	0.669249151223524	-0.9699735641951	-1.24375626970772	4.19639762897091	-0.263388569450224	0.369620902404217	0.0105016201142967	0.0288264383851003	0.00657921198119286	0.0201988283915334
Sg_CM21_15	-1.16882082766272	-0.756408873320138	-2.26049362611065	-1.29678285214056	4.36039307466169	-0.275310534785221	0.375512295807601	0.011348158088532	0.0306663932007954	0.00615745529224608	0.0192385322550108
Sg_B26_4	-0.92281303427671	0.0548881846578269	-1.7593050900343	-1.4662491119035	3.0353581112032	-0.43862482897554	0.295262485339123	0.00000897138903080686	0.000103042508648261	0.0000128488348791492	0.000185265211154953
Sg_CG50A_22	0.173722947979194	0.94281258125454	-0.252786813450523	-1.11686540540512	2.12232148114471	-0.432795825091135	0.299436476716726	0.0000000656881717614428	0.00000177518012841555	0.0000243895796498987	0.000279296648845961
Sg_B19_40	-1.09733566887461	-1.00983708721257	-1.21947811000268	0.0208549422301347	4.02302330865909	0.00522053801874531	0.497694672143752	0.874092553343371	0.902935628756426	0.917825000152769	0.94602202257117
Sg_CB03_47	1.02813662656466	1.08355693536766	0.778523241261301	-0.396233114393096	1.47760904814387	-0.239676010374669	0.382842510280513	0.0069145767824046	0.0210648812520866	0.0112199885548043	0.030324591910873
Sg_A34_19	-0.854571501685854	-0.988585133614914	-0.425681196751685	0.711399300954398	2.73972609778146	0.235649396813082	0.391649590785545	0.0355822251037911	0.0789024762085513	0.0204216821363151	0.0479028708463755
Sg_CK51A_47	1.20997775774738	1.16963907478204	1.29697805403498	0.260238066723582	1.78947680795459	0.136841890762805	0.434314981159115	0.0989626952709499	0.171530436574987	0.134925478034806	0.223918244391167
Sg_EB03_22	-3.0974801344073	-3.86346720046871	-1.67276714908294	1.90392476969274	6.36373718763988	0.313140610096974	0.359631148374132	0.00294297148100157	0.0105015716932235	0.0026294584620574	0.0103226344560978
Gp_meta27_511	0.321453476565569	0.448319106500428	0.203577915211419	-0.194952090741132	2.09835095890274	-0.0851929752794644	0.463508322863741	0.346172494751645	0.467016687434225	0.442715654568256	0.558002712768161
Sg_CD23A_20	1.97428627804173	2.10929662269807	1.74963642708598	-0.373005659799476	1.18026095580852	-0.28001715011983	0.358350410678136	0.00281650448517621	0.0103271627714313	0.00139384326314643	0.00646885712091646
Sg_A01_16	-4.94090769090556	-4.81803533461971	-5.13795802352378	0.281582171728604	6.03883987283949	0.0417706253372466	0.478873239552281	0.569138265894721	0.67229863953461	0.627299624817935	0.715396916960736
Sg_B26_35	0.00197549244707229	0.924473926037638	-2.01454057564227	-1.47368307605864	5.64869599176634	-0.262580784615344	0.380379099054407	0.00756250838106822	0.022487761543382	0.00851945246408148	0.0245267649750049
Sg_G11_20	-3.25384724808741	-1.70166809816503	-4.54341382861967	-1.470090975167	7.37155204327584	-0.20656115023363	0.377305328582686	0.0392366999440191	0.0844583004387515	0.00959331220792211	0.0266243228415495
Sg_CM33A_9	2.816302081097	3.02695369767172	2.5348262586566	-0.345244850337448	1.54562502320865	-0.197493911394634	0.404713115294726	0.102314731444118	0.175865474530989	0.0394509792707263	0.0826931027249053
Sg_M02_8	-1.436608486692	-1.68423413669238	-0.641707866037941	0.703102268834752	2.76347424874064	0.238375023352753	0.388319672773838	0.0486784209201359	0.0987236941769292	0.0160748009228308	0.0396853213870534
Sg_G18_1	2.16629243981379	2.99079780336534	0.960307530451208	-2.42978705479299	6.39446154233775	-0.385211034554261	0.323514345364587	0.000204712585782236	0.00128203569260872	0.000184358304436176	0.00128894963020716
Sg_CA11_45	-1.64876392093536	-1.06841548270679	-2.36966739489211	-0.258857914033191	5.76307449350217	-0.0440037878190371	0.475153688660777	0.807768705544006	0.856747544096306	0.686323093693477	0.764706326139707
Sg_M21_45	-0.352360437791849	-0.389337525015386	-0.276592484657947	0.189645945561728	2.526390970585	0.0639103086817567	0.460435339526155	0.683554609082336	0.770207639569025	0.486873533291655	0.597510597250892
