"SampleID"	"Group"	"Sg_A27_31"	"Sg_B04_2"	"Sg_D18_45"	"Sg_M12_6"	"Sg_A11_10"	"Sg_YB37_28"	"Sg_OB03r2_39"	"Sg_OB24r1_18"	"Gp_MJ4_197"	"Gp_NH_148"	"Sg_K36_16"	"Sg_K15_44"	"Sg_M02_5"	"Sg_P27_36"	"Sg_OA11r1_9"	"Sg_Z17_26"	"Sg_CM33A_60"	"Sg_M07_27"	"Sg_OM21r1_55"	"Sg_B07_53"	"Sg_K36_3"	"Sg_E06_10"	"Sg_Z03_24"	"Sg_CK52A_43"	"Sg_B07_50"	"Sg_K40_4"	"Sg_CA25_21"	"Sg_G18_1"	"Sg_B26_4"	"Sg_CM17_7"	"Sg_G09_4"	"Sg_CM32A_26"	"Sg_G18_19"	"Sg_M07_39"	"Sg_I05_27"
"CM15"	"C"	0.00776884857039435	0.00117440198015397	0.00233009846170024	0.00429518692354203	0.00316780146691553	0.00130887934852287	0.000403432105106702	0.00654995783679503	0.000282099141164837	0.0000551053877902638	0.0022320209825139	0.0011046355258874	0.0000733053323815436	0.000962069293255707	0.0000465109695110484	0.000110210775580528	0.0000788664265622125	0.0000717886703322703	0.0000611720359873571	0.0115817369622675	0.000417082063550162	0.000146610664763087	0.00394635465220917	0.0000232554847555242	0.0000146610664763087	0.000102121911317737	0.00082455860078826	0.00115417981949699	0.0000763386564800903	0.0002027271605862	0.0230714630935457	0.000664297977581713	0.000973697035633469	0.000761364348735205	0.000482298531668915
"CM17"	"C"	0.00448982521986544	0.00161473952845966	0.00019362718829056	0.00423199267148898	0.000518698420851474	0.00174264469461504	0.000609698143807873	0.00366728883514288	0.0000596553739380838	0.000747208836275321	0.00390742699294449	0.00188015538708249	0.000120827409925441	0.000200704944520502	0.00031091572010103	0.000524765069048568	0.0161706507693521	0.0000444887534453506	0.000126894058122534	0.0103016741926808	0.000467131911176182	0.000280076925099139	0.00547060001172885	0.0000798775345950613	0.0000530831717245661	0.000090999722956399	0.000191604972224862	0.00207631034545517	0.00012638850410611	0.00834467459510179	0.000209299362799718	0.00050909289453941	0.00104851903006429	0.000501004030276619	0.000446909750519204
"CM21"	"C"	0.000430226467977197	0.000307882396002483	0.0000813941966443347	0.000555603864050458	0.000152677312960181	0.00120776854523798	0.00016632727140364	0.00067087017979523	0.00000758331024636658	0.0000237610387719486	0.00297872426477279	0.000673397949877353	0.000057633157872386	0.0000965608171370678	0.0000171888365584309	0.0014418400548425	0.00146964552574584	0.0302033136032453	0.0178293734972407	0.00037815440428548	0.000973697035633469	0.00144133450082608	0.000867530692184337	0.0060095205932373	0.000690081232419359	0.00653226344622017	0.00254546447269705	0.00801555893040948	0.0102940908824344	0.0061065869643908	0.000257326994360039	0.00335435089897615	0.00188167204913176	0.00000454998614781995	0.0167419268079117
"CM28A"	"E"	0.000303332409854663	0.000104144127383434	0.0000232554847555242	0.000389276592646818	0.000204749376651898	0.000210310470832567	0.0000363998891825596	0.00125529062278188	0.0000121332963941865	0.0000379165512318329	0.000216882673046084	0.000173405027633583	0.0000146610664763087	0.0000166832825420065	0.0000581387118888105	0.00258944767212598	0.00131191267262142	0.000177955013781402	0.00586695436060561	0.000483815193718188	0.000417587617566587	0.00172393919600734	0.0113259266299567	0.00435231452739799	0.0302998744203823	0.0447956247333203	0.000671375733811655	0.00237458721514559	0.0007881587116057	0.0044185421035496	0.00242817594088658	0.00947913780795823	0.00158895627362201	0.00120220745105732	0.00419812055238854
"CM29A"	"E"	0.000190593864192013	0.000464604141094059	0.0000136499584434599	0.00021182713288184	0.000850341855625906	0.000473198559373275	0.0000808886426279102	0.00472389672946996	0.00000758331024636658	0.0012350684621249	0.0000758331024636658	0.000254293670261493	0.000033366565084013	0.0000217388227062509	0.0000338721191004374	0.0000722942243486948	0.000506059570440863	0.000100099695252039	0.00113699098293856	0.157122143872584	0.00032456567854449	0.0144451949112955	0.00908278345908147	0.00191706083028147	0.000606159265692902	0.00245952028990489	0.00442410319773026	0.00396000461065263	0.00265921412639255	0.00526989506720835	0.0213793738005731	0.00170017815723539	0.00165872272788858	0.00047724299150467	0.0192049859759316
"CM30A"	"E"	0.000167843933452914	0.000746197728242472	0.0000945386010713701	0.000185538324027769	0.00029271577550975	0.000276032492967744	0.000102121911317737	0.00617635341865737	0.0000111221883613377	0.0000449943074617751	0.000363493337809172	0.000229015969440271	0.0000151666204927332	0.000911008337596839	0.0000262888088540708	0.00000303332409854663	0.0000374109972154085	0.00000556109418066883	0.0000626886980366304	0.00047269300535685	0.0293322440329459	0.0000940330470549456	0.000691092340452208	0.0000242665927883731	0.0000197166066405531	0.000102121911317737	0.00261320871089792	0.000652670235203951	0.000125377396073261	0.000200199390504078	0.00102627465334161	0.000442865318387808	0.00123405735409206	0.0000146610664763087	0.00114406873916851
"CM31A"	"E"	0.00159603402985195	0.00103891350375222	0.000392815470761789	0.00105104680014641	0.000147621772795936	0.00125630173081473	0.000109199667547679	0.00125680728483116	0.00000657220221351771	0.0000363998891825596	0.00166883380821707	0.000533865041344207	0.0000439831994289262	0.0000490387395931706	0.0000358943351661352	0.0000717886703322703	0.000863991814069366	0.000162788393288669	0.0167333323896325	0.000728503337667616	0.00521327301736881	0.000982797007929109	0.0169754927634998	0.000654692451269648	0.000226488199358149	0.000500498476260195	0.00169158373895617	0.00379064401515044	0.00026086587247501	0.00108491891924685	0.0210168915707968	0.00150048432074773	0.00220825994374195	0.00290996891853907	0.00246305916801987
"CM32A"	"E"	0.000737097755946832	0.00114659650925063	0.000183516107962071	0.000953474874976492	0.00141100125984061	0.00053184282527851	0.000208288254766869	0.00264505861393266	0.0000348832271332863	0.0000510609556588683	0.000411015415353069	0.000489376287898857	0.0000561164958231127	0.000572287146592465	0.000164305055337943	0.000706258960944941	0.000439326440272837	0.0000955497091042189	0.00244182589933004	0.0303787408469445	0.0000672386841844504	0.000752264376439565	0.0046647469095483	0.00238115941735911	0.0016177728525582	0.00146408443156517	0.000239632603785184	0.00111474660621589	0.00265264192417903	0.0166640714893824	0.00693670665935973	0.0710192171192723	0.00168450598272623	0.00023457706362094	0.0814725575168804
"CM33A"	"E"	0.000358437797644927	0.000929208282188119	0.0000773497645129392	0.000655198005286073	0.000134477368368901	0.000198682728454804	0.0000849330747593057	0.00077905873931006	0.0000535887257409905	0.0000308387950018908	0.00023457706362094	0.000199693836487653	0.0000202221606569776	0.0000712831163158459	0.00121080186933653	0.00159552847583553	0.0308630615946791	0.0043502923113323	0.0715606654708629	0.00424564262993244	0.000197166066405531	0.00311471829519097	0.00475979106463609	0.00943970459467712	0.000706258960944941	0.00220017107947916	0.00107885227104975	0.00541043908377434	0.00103790239571937	0.00607473706135606	0.00136246807426386	0.0114149041368474	0.00283312470804256	0.0000358943351661352	0.0153910864760256
"CM34A"	"E"	0.000911008337596839	0.00101666912702955	0.0014377956227111	0.000481287423636066	0.00011728853181047	0.000321532354445943	0.0000692609002501481	0.00126843502720892	0.00000353887811497107	0.0000111221883613377	0.00124871842056836	0.000326082340593763	0.0000141555124598843	0.00000252777008212219	0.0000217388227062509	0.00149087879443567	0.000428709805927924	0.0001799772298471	0.00772941535711325	0.000497465152161648	0.00109705221564103	0.00624561431890752	0.0127071002028283	0.000581892672904529	0.000231038185505969	0.00105660789432708	0.000872586232348582	0.00152373980550326	0.000694631218567179	0.00628100310005723	0.00616978121644385	0.00148582325427143	0.00174567801871359	0.00109654666162461	0.00368953321186556
"CM35A"	"E"	0.000396859902893185	0.000920108309892479	0.0000298276869690419	0.000241654819850882	0.000420115387648709	0.000583914888970227	0.0000717886703322703	0.00075276993045599	0.0000141555124598843	0.0003827043904333	0.00014003846254957	0.00020727714673402	0.0000374109972154085	0.000212838240914689	0.0000449943074617751	0.00249035908490679	0.00043275423805932	0.0000601609279545082	0.000279571371082715	0.0582514504344731	0.0371516480049827	0.000284121357230535	0.0108628391509119	0.00024367703591658	0.000381187728384027	0.000266932520672104	0.000928702728171694	0.000344787839201467	0.000224465983292451	0.00351764484628125	0.00410914304549784	0.0011521576034313	0.00211119357258846	0.000455504168798419	0.0231235351572374
"CM36A"	"E"	0.000323049016495216	0.000451459736667024	0.0000308387950018908	0.00054094279757415	0.000123355180007563	0.000775519861195089	0.000123860734023988	0.00337356195160028	0.00000657220221351771	0.0000323554570511641	0.000132960706319627	0.000268449182721377	0.0000374109972154085	0.00024367703591658	0.0000636998060694793	0.000700192312747848	0.000190088310175589	0.000153182866976605	0.000132960706319627	0.000635986952661944	0.0000692609002501481	0.000409498753303795	0.00530123941622667	0.0000596553739380838	0.0000525776177081416	0.000190593864192013	0.00212181020693337	0.00571124372354689	0.000175932797715705	0.000566220498395372	0.000570264930526767	0.000928702728171694	0.0010404301658015	0.0000834164127100324	0.000598070401430111
"D01"	"C"	0.00000303332409854663	0.00000505554016424439	0	0.00000505554016424439	0.0000252777008212219	0.000100099695252039	0.00000202221606569776	0.0000394332132811062	0	0.000000505554016424439	0.00000101110803284888	0.000000505554016424439	0.00000101110803284888	0.0000136499584434599	0.00000151666204927332	0.00462733591233289	0.000113749653695499	0.0000141555124598843	0.000597059293397262	0.00404948767155976	0.000579870456838831	0.0000439831994289262	0.0136737194822318	0.000194638296323409	0.000246204805998702	0.000376132188219783	0.0119467469621259	0.0144664281799853	0.000173910581650007	0.00191402750618293	0.000218399335095358	0.000374615526170509	0.0018038167306024	0.00160412289411474	0.0172909584697487
"D02"	"Y"	0.00197621065020313	0.0308544671763999	0.0000682497922172993	0.00176943905748554	0.00131393488868712	0.00141605680000485	0.00400803224221295	0.00366425551104433	0.000172899473617158	0.000101616357301312	0.0497960595097744	0.00812880303008855	0.000191604972224862	0.0000313443490183152	0.00014003846254957	0.00000101110803284888	0.0000197166066405531	0.0000247721468047975	0.0000166832825420065	0.00037360441813766	0.0000834164127100324	0.0000556109418066883	0.0000980774791863411	0.0000101110803284888	0.00000960552631206434	0.0000272999168869197	0.000486848517816735	0.0000475220775438973	0.0000500498476260195	0.0000616775900037815	0.000228004861407422	0.000602114833561507	0.000793719805786369	0.00000808886426279102	0.000340237853053647
"D03"	"C"	0.000778047631277211	0.00321178466634446	0.000563692728313249	0.00491802947177694	0.0131691765738402	0.00320470691011452	0.000357426689612078	0.00504087909776808	0.00157277854509643	0.000502015138309468	0.0053866780450024	0.00151160650910907	0.000275021384934895	0.0023624539187514	0.0000753275484472414	0.000158743961157274	0.000870564016282884	0.0000465109695110484	0.000313443490183152	0.00166782270018422	0.000236093725670213	0.000341754515102921	0.0152677312960181	0.00113648542892214	0.0000753275484472414	0.000554087202001185	0.00532449490098219	0.00129725160614511	0.000776530969227938	0.000676431273975899	0.0108729502312404	0.00082910858693608	0.00132707929311415	0.000434270900108593	0.000791697589720671
"D05"	"C"	0.000232554847555242	0.000370065540022689	0.0000141555124598843	0.000313443490183152	0.0000424665373796529	0.000261876980507859	0.0000181999445912798	0.000474209667406124	0.00000252777008212219	0.0000242665927883731	0.000145094002713814	0.000082910858693608	0.00000960552631206434	0.00000758331024636658	0.0000101110803284888	0.00000454998614781995	0.0101606246220984	0.000493926274046677	0.000687553462337237	0.000491398503964555	0.00000556109418066883	0.000654692451269648	0.00420317609255279	0.00703225636846394	0.00488567401472578	0.00399893226991731	0.000130432936237505	0.00635026400030738	0.000252271454195795	0.00524107848827216	0.000330126772725159	0.00171433366969527	0.0022962263425998	0.00000606664819709327	0.016643343774709
"D06"	"L"	0.0000480276315603217	0.000740131080045379	0.000102121911317737	0.000219915997144631	0.0000363998891825596	0.0000859441827921546	0.0000090999722956399	0.000297771315673994	0.000000505554016424439	0.0000121332963941865	0.000217388227062509	0.0000930219390220967	0.00000303332409854663	0.0000121332963941865	0.00000101110803284888	0.000362987783792747	0.000123355180007563	0.00000808886426279102	0.0000434776454125017	0.000118805193859743	0.0000146610664763087	0.0000722942243486948	0.00116226868375979	0.000028816578936193	0.0000116277423777621	0.0000247721468047975	0.0000642053600859037	0.000653175789220375	0.0000272999168869197	0.000281088033131988	0.00216124342021448	0.000504037354375166	0.00115064094138202	0.0000808886426279102	0.00162232283870602
"D09"	"C"	0.000188571648126316	0.00231341517915823	0.00000404443213139551	0.000477748545521095	0.000991391426208325	0.000190088310175589	0.000086449736808579	0.00621022553775781	0.0000106166343449132	0.0000187054986077042	0.000849330747593057	0.000330126772725159	0.0000475220775438973	0.00000505554016424439	0.0000217388227062509	0.00028816578936193	0.000139532908533145	0.0000348832271332863	0.000169360595502187	0.0000859441827921546	0.0000136499584434599	0.000431237576010046	0.000662275761516015	0.000420620941665133	0.000609192589791449	0.00105863011039278	0.000272999168869197	0.000257326994360039	0.000147116218779512	0.000331137880758007	0.000464098587077635	0.000789169819638549	0.000267438074688528	0.00000556109418066883	0.00120321855909016
"D10"	"Y"	0.000199188282471229	0.00413442074631906	0.000673903503893777	0.00138875688311793	0.00232453736751957	0.000659242437417468	0.0000889775068907012	0.00140746238172564	0.00000404443213139551	0.0000616775900037815	0.00116327979179263	0.000304849071903937	0.000028816578936193	0.0000773497645129392	0.0000151666204927332	0.0000141555124598843	0.00000303332409854663	0.00000151666204927332	0.0000131444044270354	0.00502722913932462	0.000994424750306871	0.0000156721745091576	0.00105357457022853	0.00000353887811497107	0	0.00000202221606569776	0.000746703282258896	0.00000859441827921546	0.0000151666204927332	0.0000434776454125017	0.00505301239416227	0.0000788664265622125	0.00283969691025607	0.0000677442382008748	0.000402420997073853
"D16"	"C"	0.00134022369754119	0.00141352902992273	0.000162788393288669	0.000390793254696091	0.000208288254766869	0.000821019722673289	0.000159249515173698	0.0183000442865318	0.000041455429346804	0.000057633157872386	0.000936286038418061	0.000732042215782587	0.000062183144020206	0.000560659404214703	0.0000758331024636658	0.00136297362828029	0.000451459736667024	0.000139532908533145	0.00298580202100274	0.000739625526028954	0.00232655958358527	0.00146610664763087	0.0028402024642725	0.00156317301878437	0.00251513123171158	0.00582499337724238	0.00219005999915067	0.00229117080243556	0.00140796793574206	0.0154178808388961	0.0101778134586568	0.00497566262964933	0.00291957444485113	0.00102930797744016	0.0652023126062927
"D18"	"Y"	0.0182595999652179	0.0118188417959705	0.0226518532599134	0.0275986993106265	0.00113749653695499	0.00193981076102057	0.00211119357258846	0.140994465194628	0.000113749653695499	0.000469659681258304	0.0235623560434938	0.00652316347392454	0.000394837686827487	0.0162222172790274	0.000245699251982277	0.0000647109141023282	0.0000712831163158459	0.0000090999722956399	0.0000267943628704953	0.00113345210482359	0.00010818855951483	0.0000454998614781995	0.000508587340522985	0.0000192110526241287	0.00000859441827921546	0.0000384221052482574	0.00014458844869739	0.00128764607983305	0.0000444887534453506	0.000202221606569776	0.000445393088469931	0.000372593310104811	0.000624359210284182	0.0000465109695110484	0.000228510415423846
"E04"	"L"	0.00044640419650278	0.0000242665927883731	0.0000101110803284888	0.000216882673046084	0.000102627465334161	0.000421632049697982	0.000124871842056836	0.00144133450082608	0.000062183144020206	0.0000465109695110484	0.0013548847640175	0.000332654542807281	0.0000106166343449132	0.0000475220775438973	0.0000556109418066883	0.00000303332409854663	0.0000101110803284888	0.000000505554016424439	0.00000960552631206434	0.0325551508876517	0.000850341855625906	0.00000202221606569776	0.000138016246483872	0	0.00000151666204927332	0.00000151666204927332	0.000994424750306871	0.000016177728525582	0.00000353887811497107	0.00000353887811497107	0.000450448628634175	0.0000849330747593057	0.00160867288026256	0.00000606664819709327	0.000232049293538817
"E06"	"L"	0.00595239298938134	0.00539527246328161	0.00158491184149062	0.00388265484613969	0.000904941689399746	0.00423148711747255	0.000579364902822407	0.0053164060367194	0.0014832954841893	0.000122344071974714	0.00876681219881619	0.00201159943135284	0.000511620664621532	0.0010323413015387	0.00271937505434706	0.00250350348933382	0.000192616080257711	0.0000222443767226753	0.00013093849025393	0.00829361363944292	0.000341754515102921	0.0131656376957252	0.00470721344692795	0.000086449736808579	0.0000374109972154085	0.000159755069190123	0.00134982922385325	0.00107430228490193	0.000349337825349287	0.00039180436272894	0.00204243822635473	0.000532348379294934	0.00161423397444323	0.000339226745020799	0.000832647465051051
"E07"	"L"	0.000850341855625906	0.000399893226991731	0.00310612387691175	0.000196660512389107	0.00028361580321411	0.000861969598003668	0.0000965608171370678	0.0060777703854546	0.0000313443490183152	0.0000500498476260195	0.00027906581706629	0.000154193975009454	0.0000227499307390997	0.000984819223994807	0.000750747714390292	0.0000384221052482574	0.0000181999445912798	0.00000454998614781995	0.0000556109418066883	0.0408624144855381	0.00434321455510235	0.0000227499307390997	0.00954182650599486	0.0000136499584434599	0.0000090999722956399	0.0000308387950018908	0.00271078063606784	0.00000454998614781995	0.000041455429346804	0.000201210498536927	0.00411975967984275	0.000124366288040412	0.00317690143921117	0.000218399335095358	0.000384221052482574
"E10"	"C"	0.00187257207683612	0.00660910765671669	0.0102455576968577	0.00199339948676156	0.00152070648140471	0.00051819286683505	0.00297164650854285	0.00208541031775081	0.0000975719251699167	0.000124871842056836	0.0722916965786126	0.0121540241088599	0.000131444044270354	0.00236700390489922	0.000965102617354254	0.000754792146521687	0.0000323554570511641	0.0000121332963941865	0.000157732853124425	0.000104144127383434	0.000101110803284888	0.0000692609002501481	0.000778047631277211	0.0000384221052482574	0.0000444887534453506	0.0000515665096752928	0.000692609002501481	0.0000222443767226753	0.0000788664265622125	0.000300804639772541	0.0040297710649192	0.000593520415282291	0.000520215082900748	0.000324060124528065	0.00161473952845966
"E11"	"Y"	0.000125377396073261	0.00109452444555891	0.000107177451481981	0.000776530969227938	0.0002027271605862	0.000241149265834457	0.0000657220221351771	0.0053391559674585	0.0000247721468047975	0.0000348832271332863	0.000688564570370086	0.000253788116245068	0.0000444887534453506	0.000367032215924143	0.0000404443213139551	0.00157176743706358	0.000839725221280993	0.0000192110526241287	0.0006081814817586	0.000226488199358149	0.0000733053323815436	0.000242665927883731	0.00539173358516664	0.000773497645129391	0.000114255207711923	0.0071369060498638	0.0000475220775438973	0.00109149112146036	0.000203232714602624	0.000748725498324594	0.00238014830932626	0.00183667774166999	0.0010323413015387	0.00150907873902695	0.00376334409826352
"E12"	"E"	0.000442359764371384	0.000177449459764978	0.00000960552631206434	0.0089387005644005	0.000140544016565994	0.000384221052482574	0.0000894830609071257	0.000352876703464258	0.0000156721745091576	0.0000272999168869197	0.0000480276315603217	0.00029726576165757	0.0000101110803284888	0.0000793719805786369	0.0000303332409854663	0.0000116277423777621	0.00000657220221351771	0.00000151666204927332	0.00000606664819709327	0.00285385242271596	0.000342260069119345	0.000012638850410611	0.000126894058122534	0.00000606664819709327	0.00000202221606569776	0.00011273854566265	0.000948924888828672	0.00632195297538761	0.0000131444044270354	0.0000106166343449132	0.000150655096894483	0.000168855041485763	0.000736086647913983	0.0000636998060694793	0.00031091572010103
"EA44"	"E"	0.0000111221883613377	0.00000101110803284888	0.00000252777008212219	0.00000707775622994214	0.0000101110803284888	0.0000434776454125017	0.0000227499307390997	0.000054094279757415	0	0.00000151666204927332	0.00000303332409854663	0.00000151666204927332	0.00000556109418066883	0.0000834164127100324	0.00000303332409854663	0.00000101110803284888	0	0	0.00000101110803284888	0.00980825347265054	0.00000151666204927332	0.00000151666204927332	0.0000136499584434599	0.000000505554016424439	0.00000353887811497107	0.00000303332409854663	0.0000237610387719486	0.00000404443213139551	0	0.0000121332963941865	0.000158743961157274	0.0000136499584434599	0.000511620664621532	0	0.000287154681329081
"EA47"	"E"	0.0615168238265586	0.034132479418896	0.00937044369442698	0.021460262443201	0.00155609526255442	0.00427749253296718	0.00327851779651249	0.00393219913974929	0.00669100740737745	0.000576837132740285	0.0309024948079602	0.00620466444357714	0.00034731560928359	0.000844780761445237	0.00230279854481332	0.0000399387672975307	0.00020727714673402	0.0000212332686898264	0.0000682497922172993	0.0033366565084013	0.0000556109418066883	0.0000899886149235501	0.0040525209956583	0.0000348832271332863	0.0000343776731168618	0.0000727997783651192	0.000205254930668322	0.00000252777008212219	0.0000935274930385212	0.000277549155017017	0.000376637742236207	0.000611720359873571	0.00083820855923172	0.00000859441827921546	0.000381187728384027
"EA48"	"E"	0.00622488660423412	0.00408841533082444	0.00161928951460748	0.0130983990115408	0.0019837939604495	0.000730525553733314	0.000438820886256413	0.00482804085685339	0.0000712831163158459	0.000914041661695386	0.00405909319787182	0.00188015538708249	0.00044185421035496	0.00264202528983412	0.0000596553739380838	0.0012659072571268	0.00283514692410825	0.0000358943351661352	0.00118249084441676	0.00020727714673402	0.0000733053323815436	0.000418598725599435	0.0037876106910519	0.000392815470761789	0.0000834164127100324	0.000284626911246959	0.00506312347449076	0.00453734729740934	0.000520720636917172	0.000533865041344207	0.00152930089968393	0.000723447797503372	0.00094184713259873	0.000105660789432708	0.0008109086423448
"EA49"	"E"	0.00530376718630879	0.000205254930668322	0.000551559431919063	0.00352421704849476	0.000389782146663242	0.0016218172846896	0.000800292007999887	0.00156873411296503	0.000176438351732129	0.0000475220775438973	0.020239349493536	0.00365667220079797	0.0000854386287757302	0.00000960552631206434	0.00224061540079311	0.0000363998891825596	0.000601103725528658	0.0000925163850056723	0.0000940330470549456	0.00132252930696633	0.000246710360015126	0.000412532077402342	0.000857925165872273	0.000148632880828785	0.0000535887257409905	0.000352876703464258	0.00406718206213461	0.0041890205800929	0.000218904889111782	0.000530326163229236	0.00152980645370035	0.000686036800287964	0.00224314317087524	0.00235032062235722	0.000917580539810357
"EA50"	"E"	0.00125630173081473	0.0372077645008059	0.016880448608412	0.00467688020594248	0.000984819223994807	0.00121181297736938	0.000240138157801608	0.20057653380033	0.00000404443213139551	0.000214860456980387	0.000384726606498998	0.000703731190862819	0.035079382091659	0.00225830979136797	0.00013093849025393	0	0.0000212332686898264	0.00000252777008212219	0.00000454998614781995	0.00386647711761411	0.0000283110249197686	0.0000298276869690419	0.00000758331024636658	0.00000758331024636658	0.0000106166343449132	0.00000151666204927332	0.000120321855909016	0.00000202221606569776	0.0000642053600859037	0.000185538324027769	0.000057633157872386	0.000250249238130097	0.000357932243628503	0.00000101110803284888	0.000124366288040412
"EA51"	"E"	0.00130028493024366	0.000224971537308875	0.0166681159215138	0.0115706147739061	0.000597564847413687	0.00156923966698146	0.00161575063649251	0.0153642921131551	0.000062183144020206	0.0130685713245717	0.00536443366827972	0.0020479993205354	0.0000965608171370678	0.0000480276315603217	0.0000904941689399746	0.0000090999722956399	0.0000146610664763087	0.00000960552631206434	0.0000197166066405531	0.00067087017979523	0.000447920858552053	0.00000960552631206434	0.00333109541422063	0.000280582479115564	0.0000252777008212219	0.00000556109418066883	0.00122950736794424	0.00119462414081095	0.0000267943628704953	0.0000141555124598843	0.000328610110675885	0.000120827409925441	0.00149391211853422	0.0000166832825420065	0.0000404443213139551
"EA53"	"E"	0.00151463983320762	0.014046818346353	0.00429771469362415	0.0080822920605775	0.000408993199287371	0.00151160650910907	0.000438315332239988	0.0105549567549094	0.000613237021922844	0.00142212344820195	0.00380985506777457	0.00132202375294991	0.000148632880828785	0.0000197166066405531	0.0138865577231465	0.0000262888088540708	0.0000733053323815436	0.0000101110803284888	0.0000672386841844504	0.000334676758872979	0.000112232991646225	0.000266426966655679	0.00866873471962985	0.0000232554847555242	0.000033366565084013	0.0000636998060694793	0.000345293393217892	0.00170371703535036	0.000165821717387216	0.00019362718829056	0.00269156958344371	0.000817986398574742	0.000882191758660646	0.0000252777008212219	0.00073911997201253
"EA54"	"E"	0.0127156946211075	0.00688210682558589	0.00319762915388458	0.0023457706362094	0.000506059570440863	0.000416576509533738	0.000427698697895075	0.0114422040537343	0.00228105972210707	0.000636998060694793	0.00493016276817113	0.00132050709090063	0.000109705221564103	0.0017087725755146	0.0000530831717245661	0.000584925997003076	0.0000884719528742768	0.0000192110526241287	0.000214354902963962	0.00695642326600028	0.000172393919600734	0.000415565401500889	0.0585360773457201	0.000016177728525582	0.0000424665373796529	0.000132960706319627	0.00828653588321298	0.00166580048411853	0.0000738108863979681	0.000214354902963962	0.00138875688311793	0.000723447797503372	0.00197014400200604	0.0117723308264595	0.000622842548234909
"EA55"	"E"	0.000871575124315733	0.0141959567811982	0.00315769038658705	0.000880675096611373	0.00538617249098597	0.000623853656267758	0.00182707221535792	0.00285536908476523	0.0000374109972154085	0.0000824053046771835	0.00949480998246739	0.00155103972239018	0.0000960552631206434	0.0000262888088540708	0.0000591498199216593	0.002569225511469	0.0000121332963941865	0.0000090999722956399	0.00010363857336701	0.000480781869619641	0.000272999168869197	0.0000854386287757302	0.0144295227367863	0.0000328610110675885	0.00000859441827921546	0.0000727997783651192	0.000296254653624721	0.000401915443057429	0.0000192110526241287	0.000107683005498405	0.000709797839059912	0.000439831994289262	0.00133162927926197	0.00219309332324922	0.000129927382221081
"EA57"	"E"	0.00234829840629152	0.0018205000131444	0.000016177728525582	0.000339226745020799	0.000370571094039114	0.000339732299037223	0.000244688143949428	0.00794730913819218	0.0000187054986077042	0.000704742298895668	0.0021369768274261	0.000849836301609482	0.00643368041301741	0.000549537215853365	0.0000257832548376464	0.0000111221883613377	0.00000657220221351771	0.00000252777008212219	0.000020727714673402	0.000163799501321518	0.0000090999722956399	0.0000156721745091576	0.0000465109695110484	0.000016177728525582	0.00000454998614781995	0.0000090999722956399	0.00000808886426279102	0.00000353887811497107	0.0000136499584434599	0.0000257832548376464	0.000265921412639255	0.000162282839272245	0.000100605249268463	0.00000151666204927332	0.0000551053877902638
"EA58"	"E"	0.00135539031803392	0.055589202983982	0.0137970746622394	0.07025178612234	0.000584925997003076	0.000651659127171102	0.00109806332367388	0.00295647988805012	0.00320976245027876	0.0012370906781906	0.0100463694143864	0.00520821747720457	0.000222443767226753	0.0022982485586655	0.0126337948704467	0.000299793531739692	0.00000758331024636658	0.000012638850410611	0.0000156721745091576	0.0000394332132811062	0.000036905443198984	0.0000899886149235501	0.0000323554570511641	0.00000859441827921546	0.00000657220221351771	0.0000116277423777621	0.0000217388227062509	0.00000303332409854663	0.0000323554570511641	0.000201716052553351	0.000460559708962664	0.000467131911176182	0.000683003476189417	0	0.000473198559373275
"EA60"	"E"	0.00217843225677291	0.00431389242214974	0.00280683589918848	0.00339479522029011	0.00247013692424981	0.000606664819709327	0.00062638142634988	0.00269460290754226	0.00014003846254957	0.000776530969227938	0.0082000861464044	0.00186852764470473	0.0000662275761516015	0.00105205790817926	0.000074821994430817	0.00283969691025607	0.000223454875259602	0.0000187054986077042	0.00016632727140364	0.00146610664763087	0.000185538324027769	0.000214354902963962	0.00895942827907391	0.0000626886980366304	0.0000738108863979681	0.000166832825420065	0.000964597063337829	0.000296254653624721	0.0000763386564800903	0.000659242437417468	0.00104953013809714	0.000567737160444645	0.00135640142606677	0.000812425304394073	0.00293372995731102
"EA61"	"E"	0.0230785408497756	0.00730727775339884	0.0148380103820573	0.0222044379553778	0.0025009757192517	0.00316729591289911	0.00156013969468582	0.045770838431003	0.000390793254696091	0.00147672328197579	0.0223449819719438	0.00604693159045271	0.000228004861407422	0.00460003599544597	0.00432956459665889	0.000386748822564696	0.000171382811567885	0.0000101110803284888	0.00017542724369928	0.000431237576010046	0.000070272008282997	0.00708837286428706	0.00156570078886649	0.00013548847640175	0.0000424665373796529	0.000185538324027769	0.0000768442104965147	0.0000171888365584309	0.000116277423777621	0.000408487645270947	0.000340237853053647	0.000516676204785777	0.000578859348805983	0.000444381980437082	0.00186195544249121
