edge_id	source	target	corr	weight	p	p.adjust	cor_type
edge_1	Gp_MJ1_444	Gp_MJ1_272	0.4885	0.4885	0.001	0.001	Positive
edge_2	Gp_MJ3_423	Gp_MJ1_149	0.5235	0.5235	0.001	0.001	Positive
edge_3	Gp_MJ3_477	Gp_MJ2_113	0.8175	0.8175	0.001	0.001	Positive
edge_4	Gp_MJ4_197	Gp_MJ1_12	0.529	0.529	0.001	0.001	Positive
edge_5	Gp_YAB_333	Gp_MJ1_272	-0.4396	0.4396	0.001	0.001	Negative
edge_6	Gp_meta27_511	Gp_MJ2_113	0.5384	0.5384	0.001	0.001	Positive
edge_7	Sg_A11_12	Gp_YAB_339	0.7981	0.7981	0.001	0.001	Positive
edge_8	Sg_A11_2	Gp_YAB_339	0.7388	0.7388	0.001	0.001	Positive
edge_9	Sg_A11_2	Sg_A11_12	0.7741	0.7741	0.001	0.001	Positive
edge_10	Sg_A15_26	Gp_MJ1_272	0.6007	0.6007	0.001	0.001	Positive
edge_11	Sg_A17_17	Gp_EAB_462	-0.3948	0.3948	0.001	0.001	Negative
edge_12	Sg_A17_17	Gp_MJ1_272	0.6049	0.6049	0.001	0.001	Positive
edge_13	Sg_A17_17	Gp_MJ2_113	0.5295	0.5295	0.001	0.001	Positive
edge_14	Sg_A17_17	Gp_MJ3_477	0.5812	0.5812	0.001	0.001	Positive
edge_15	Sg_A17_17	Sg_A15_26	0.6615	0.6615	0.001	0.001	Positive
edge_16	Sg_A19_11	Gp_MJ4_65	0.4561	0.4561	0.001	0.001	Positive
edge_17	Sg_A19_12	Gp_MJ1_272	0.4844	0.4844	0.001	0.001	Positive
edge_18	Sg_A19_12	Gp_YAB_333	-0.4862	0.4862	0.001	0.001	Negative
edge_19	Sg_A19_12	Sg_A17_17	0.5463	0.5463	0.001	0.001	Positive
edge_20	Sg_A19_18	Gp_MJ3_423	-0.3733	0.3733	0.001	0.001	Negative
edge_21	Sg_A19_18	Gp_MJ3_477	-0.3887	0.3887	0.001	0.001	Negative
edge_22	Sg_A19_51	Gp_MJ1_272	0.502	0.502	0.001	0.001	Positive
edge_23	Sg_A19_51	Gp_MJ3_477	0.5103	0.5103	0.001	0.001	Positive
edge_24	Sg_A19_51	Gp_meta27_16	-0.4142	0.4142	0.001	0.001	Negative
edge_25	Sg_A19_51	Sg_A15_26	0.5593	0.5593	0.001	0.001	Positive
edge_26	Sg_A19_51	Sg_A17_17	0.537	0.537	0.001	0.001	Positive
edge_27	Sg_A20_2	Gp_YAB_333	0.6494	0.6494	0.001	0.001	Positive
edge_28	Sg_A20_2	Sg_A11_10	-0.4022	0.4022	0.001	0.001	Negative
edge_29	Sg_A20_35	Gp_EAB_462	0.4459	0.4459	0.001	0.001	Positive
edge_30	Sg_A20_35	Gp_YAB_333	0.7723	0.7723	0.001	0.001	Positive
edge_31	Sg_A20_35	Sg_A19_12	-0.4816	0.4816	0.001	0.001	Negative
edge_32	Sg_A20_35	Sg_A20_2	0.6581	0.6581	0.001	0.001	Positive
edge_33	Sg_A22_19	Gp_MJ1_272	0.5762	0.5762	0.001	0.001	Positive
edge_34	Sg_A22_19	Gp_MJ2_113	0.4978	0.4978	0.001	0.001	Positive
edge_35	Sg_A22_19	Gp_MJ3_477	0.5823	0.5823	0.001	0.001	Positive
edge_36	Sg_A22_19	Gp_YAB_333	-0.4447	0.4447	0.001	0.001	Negative
edge_37	Sg_A22_19	Sg_A15_26	0.531	0.531	0.001	0.001	Positive
edge_38	Sg_A22_19	Sg_A17_17	0.7363	0.7363	0.001	0.001	Positive
edge_39	Sg_A22_19	Sg_A19_12	0.5059	0.5059	0.001	0.001	Positive
edge_40	Sg_A22_19	Sg_A19_51	0.5594	0.5594	0.001	0.001	Positive
edge_41	Sg_A22_19	Sg_A20_35	-0.4314	0.4314	0.001	0.001	Negative
edge_42	Sg_A22_3	Gp_MJ1_272	0.5793	0.5793	0.001	0.001	Positive
edge_43	Sg_A22_3	Gp_MJ2_113	0.5061	0.5061	0.001	0.001	Positive
edge_44	Sg_A22_3	Gp_MJ3_423	0.4806	0.4806	0.001	0.001	Positive
edge_45	Sg_A22_3	Gp_MJ3_477	0.6194	0.6194	0.001	0.001	Positive
edge_46	Sg_A22_3	Sg_A15_26	0.6023	0.6023	0.001	0.001	Positive
edge_47	Sg_A22_3	Sg_A17_17	0.6926	0.6926	0.001	0.001	Positive
edge_48	Sg_A22_3	Sg_A22_19	0.7319	0.7319	0.001	0.001	Positive
edge_49	Sg_A22_8	Gp_MJ1_12	0.6317	0.6317	0.001	0.001	Positive
edge_50	Sg_A22_8	Gp_MJ1_272	0.5567	0.5567	0.001	0.001	Positive
edge_51	Sg_A22_8	Gp_MJ3_423	0.436	0.436	0.001	0.001	Positive
edge_52	Sg_A22_8	Gp_MJ4_197	0.5179	0.5179	0.001	0.001	Positive
edge_53	Sg_A22_8	Gp_NH_148	0.4584	0.4584	0.001	0.001	Positive
edge_54	Sg_A22_8	Gp_YAB_333	-0.5594	0.5594	0.001	0.001	Negative
edge_55	Sg_A22_8	Sg_A15_26	0.438	0.438	0.001	0.001	Positive
edge_56	Sg_A22_8	Sg_A19_11	0.3942	0.3942	0.001	0.001	Positive
edge_57	Sg_A22_8	Sg_A19_12	0.4954	0.4954	0.001	0.001	Positive
edge_58	Sg_A22_8	Sg_A20_2	-0.6224	0.6224	0.001	0.001	Negative
edge_59	Sg_A22_8	Sg_A20_35	-0.4875	0.4875	0.001	0.001	Negative
edge_60	Sg_A22_8	Sg_A22_3	0.419	0.419	0.001	0.001	Positive
edge_61	Sg_A24_54	Gp_meta27_511	-0.4604	0.4604	0.001	0.001	Negative
edge_62	Sg_A24_54	Sg_A11_47	0.7263	0.7263	0.001	0.001	Positive
edge_63	Sg_A27_23	Gp_EAB_462	0.4435	0.4435	0.001	0.001	Positive
edge_64	Sg_A27_23	Gp_YAB_333	0.7635	0.7635	0.001	0.001	Positive
edge_65	Sg_A27_23	Sg_A19_12	-0.4795	0.4795	0.001	0.001	Negative
edge_66	Sg_A27_23	Sg_A20_2	0.7402	0.7402	0.001	0.001	Positive
edge_67	Sg_A27_23	Sg_A20_35	0.8153	0.8153	0.001	0.001	Positive
edge_68	Sg_A27_23	Sg_A22_19	-0.4282	0.4282	0.001	0.001	Negative
edge_69	Sg_A27_23	Sg_A22_8	-0.6028	0.6028	0.001	0.001	Negative
edge_70	Sg_A27_31	Gp_MJ1_12	0.6205	0.6205	0.001	0.001	Positive
edge_71	Sg_A27_31	Gp_MJ1_149	0.546	0.546	0.001	0.001	Positive
edge_72	Sg_A27_31	Gp_MJ4_197	0.5798	0.5798	0.001	0.001	Positive
edge_73	Sg_A27_31	Gp_NH_148	0.4714	0.4714	0.001	0.001	Positive
edge_74	Sg_A27_31	Gp_YAB_333	-0.4144	0.4144	0.001	0.001	Negative
edge_75	Sg_A27_31	Gp_meta27_16	0.4667	0.4667	0.001	0.001	Positive
edge_76	Sg_A27_31	Sg_A22_8	0.6467	0.6467	0.001	0.001	Positive
edge_77	Sg_A27_31	Sg_A27_23	-0.4473	0.4473	0.001	0.001	Negative
edge_78	Sg_A28_8	Gp_MJ1_272	-0.4562	0.4562	0.001	0.001	Negative
edge_79	Sg_A28_8	Gp_YAB_333	0.8055	0.8055	0.001	0.001	Positive
edge_80	Sg_A28_8	Sg_A17_17	-0.5588	0.5588	0.001	0.001	Negative
edge_81	Sg_A28_8	Sg_A19_12	-0.4778	0.4778	0.001	0.001	Negative
edge_82	Sg_A28_8	Sg_A19_51	-0.4483	0.4483	0.001	0.001	Negative
edge_83	Sg_A28_8	Sg_A20_35	0.6843	0.6843	0.001	0.001	Positive
edge_84	Sg_A28_8	Sg_A22_19	-0.5646	0.5646	0.001	0.001	Negative
edge_85	Sg_A28_8	Sg_A22_3	-0.4617	0.4617	0.001	0.001	Negative
edge_86	Sg_A28_8	Sg_A22_8	-0.4452	0.4452	0.001	0.001	Negative
edge_87	Sg_A28_8	Sg_A27_23	0.7658	0.7658	0.001	0.001	Positive
edge_88	Sg_A33_4	Sg_A19_11	0.5276	0.5276	0.001	0.001	Positive
edge_89	Sg_A33_4	Sg_A19_36	0.5149	0.5149	0.001	0.001	Positive
edge_90	Sg_A34_19	Gp_MJ2_113	0.4588	0.4588	0.001	0.001	Positive
edge_91	Sg_A34_19	Gp_MJ3_477	0.4922	0.4922	0.001	0.001	Positive
edge_92	Sg_B03_29	Gp_MJ1_272	-0.4592	0.4592	0.001	0.001	Negative
edge_93	Sg_B03_29	Gp_MJ1_444	-0.4989	0.4989	0.001	0.001	Negative
edge_94	Sg_B03_29	Gp_MJ2_113	-0.4879	0.4879	0.001	0.001	Negative
edge_95	Sg_B03_29	Gp_MJ3_477	-0.5875	0.5875	0.001	0.001	Negative
edge_96	Sg_B03_29	Sg_A17_17	-0.6775	0.6775	0.001	0.001	Negative
edge_97	Sg_B03_29	Sg_A19_12	-0.4417	0.4417	0.001	0.001	Negative
edge_98	Sg_B03_29	Sg_A22_19	-0.5079	0.5079	0.001	0.001	Negative
edge_99	Sg_B03_29	Sg_A22_3	-0.6049	0.6049	0.001	0.001	Negative
edge_100	Sg_B03_29	Sg_A22_8	-0.478	0.478	0.001	0.001	Negative
edge_101	Sg_B03_29	Sg_A28_8	0.4296	0.4296	0.001	0.001	Positive
edge_102	Sg_B03_38	Sg_A22_3	-0.3579	0.3579	0.001	0.001	Negative
edge_103	Sg_B04_2	Gp_MJ1_12	0.4646	0.4646	0.001	0.001	Positive
edge_104	Sg_B04_2	Gp_MJ2_113	-0.4596	0.4596	0.001	0.001	Negative
edge_105	Sg_B04_2	Sg_A22_8	0.533	0.533	0.001	0.001	Positive
edge_106	Sg_B07_12	Sg_A20_2	0.4571	0.4571	0.001	0.001	Positive
edge_107	Sg_B07_12	Sg_A22_8	-0.4464	0.4464	0.001	0.001	Negative
edge_108	Sg_B07_38	Gp_MJ1_444	0.4925	0.4925	0.001	0.001	Positive
edge_109	Sg_B07_38	Gp_MJ2_113	0.5634	0.5634	0.001	0.001	Positive
edge_110	Sg_B07_38	Gp_MJ3_477	0.6472	0.6472	0.001	0.001	Positive
edge_111	Sg_B07_38	Sg_A17_17	0.526	0.526	0.001	0.001	Positive
edge_112	Sg_B07_38	Sg_A19_51	0.4769	0.4769	0.001	0.001	Positive
edge_113	Sg_B07_38	Sg_A22_19	0.5474	0.5474	0.001	0.001	Positive
edge_114	Sg_B07_38	Sg_A28_8	-0.5013	0.5013	0.001	0.001	Negative
edge_115	Sg_B07_38	Sg_A34_19	0.3933	0.3933	0.001	0.001	Positive
edge_116	Sg_B07_38	Sg_B03_29	-0.5046	0.5046	0.001	0.001	Negative
edge_117	Sg_B07_50	Gp_MJ3_477	-0.4641	0.4641	0.001	0.001	Negative
edge_118	Sg_B07_50	Sg_A17_17	-0.4861	0.4861	0.001	0.001	Negative
edge_119	Sg_B07_50	Sg_A22_8	-0.5311	0.5311	0.001	0.001	Negative
edge_120	Sg_B07_50	Sg_B03_29	0.6563	0.6563	0.001	0.001	Positive
edge_121	Sg_B07_53	Gp_MJ2_113	0.734	0.734	0.001	0.001	Positive
edge_122	Sg_B07_53	Gp_MJ3_477	0.6497	0.6497	0.001	0.001	Positive
edge_123	Sg_B07_53	Gp_meta27_511	0.4535	0.4535	0.001	0.001	Positive
edge_124	Sg_B07_53	Sg_A34_19	0.5004	0.5004	0.001	0.001	Positive
edge_125	Sg_B07_53	Sg_B04_2	-0.4429	0.4429	0.001	0.001	Negative
edge_126	Sg_B07_53	Sg_B07_12	0.4484	0.4484	0.001	0.001	Positive
edge_127	Sg_B07_53	Sg_B07_38	0.6587	0.6587	0.001	0.001	Positive
edge_128	Sg_B07_62	Gp_MJ2_113	0.6108	0.6108	0.001	0.001	Positive
edge_129	Sg_B07_62	Gp_MJ3_477	0.7235	0.7235	0.001	0.001	Positive
edge_130	Sg_B07_62	Sg_A34_19	0.4705	0.4705	0.001	0.001	Positive
edge_131	Sg_B07_62	Sg_B07_38	0.5011	0.5011	0.001	0.001	Positive
edge_132	Sg_B07_62	Sg_B07_53	0.6318	0.6318	0.001	0.001	Positive
edge_133	Sg_B08_36	Gp_MJ2_113	0.6408	0.6408	0.001	0.001	Positive
edge_134	Sg_B08_36	Gp_MJ3_477	0.676	0.676	0.001	0.001	Positive
edge_135	Sg_B08_36	Sg_A34_19	0.4504	0.4504	0.001	0.001	Positive
edge_136	Sg_B08_36	Sg_B03_29	-0.5028	0.5028	0.001	0.001	Negative
edge_137	Sg_B08_36	Sg_B07_38	0.5419	0.5419	0.001	0.001	Positive
edge_138	Sg_B08_36	Sg_B07_53	0.6024	0.6024	0.001	0.001	Positive
edge_139	Sg_B08_36	Sg_B07_62	0.597	0.597	0.001	0.001	Positive
edge_140	Sg_B14_1	Gp_MJ3_423	0.6643	0.6643	0.001	0.001	Positive
edge_141	Sg_B14_1	Sg_A19_11	0.4555	0.4555	0.001	0.001	Positive
edge_142	Sg_B14_1	Sg_A19_18	-0.423	0.423	0.001	0.001	Negative
edge_143	Sg_B14_1	Sg_A22_3	0.3627	0.3627	0.001	0.001	Positive
edge_144	Sg_B14_1	Sg_A27_31	0.4317	0.4317	0.001	0.001	Positive
edge_145	Sg_B14_1	Sg_A33_4	0.5351	0.5351	0.001	0.001	Positive
edge_146	Sg_B14_13	Gp_MJ2_113	0.5089	0.5089	0.001	0.001	Positive
edge_147	Sg_B14_13	Gp_MJ3_477	0.5763	0.5763	0.001	0.001	Positive
edge_148	Sg_B14_13	Sg_A34_19	0.6288	0.6288	0.001	0.001	Positive
edge_149	Sg_B14_13	Sg_B07_53	0.4599	0.4599	0.001	0.001	Positive
edge_150	Sg_B14_13	Sg_B08_36	0.5509	0.5509	0.001	0.001	Positive
edge_151	Sg_B15_22	Gp_MJ1_149	0.4711	0.4711	0.001	0.001	Positive
edge_152	Sg_B15_22	Gp_MJ4_65	0.466	0.466	0.001	0.001	Positive
edge_153	Sg_B15_22	Gp_NH_148	0.4462	0.4462	0.001	0.001	Positive
edge_154	Sg_B15_22	Sg_A19_11	0.5681	0.5681	0.001	0.001	Positive
edge_155	Sg_B15_22	Sg_A22_8	0.4325	0.4325	0.001	0.001	Positive
edge_156	Sg_B15_23	Gp_MJ2_113	0.7623	0.7623	0.001	0.001	Positive
edge_157	Sg_B15_23	Gp_MJ3_477	0.7839	0.7839	0.001	0.001	Positive
edge_158	Sg_B15_23	Gp_meta27_511	0.4124	0.4124	0.001	0.001	Positive
edge_159	Sg_B15_23	Sg_A17_17	0.3608	0.3608	0.001	0.001	Positive
edge_160	Sg_B15_23	Sg_B03_29	-0.422	0.422	0.001	0.001	Negative
edge_161	Sg_B15_23	Sg_B07_38	0.4459	0.4459	0.001	0.001	Positive
edge_162	Sg_B15_23	Sg_B07_53	0.6455	0.6455	0.001	0.001	Positive
edge_163	Sg_B15_23	Sg_B07_62	0.6396	0.6396	0.001	0.001	Positive
edge_164	Sg_B15_23	Sg_B08_36	0.6702	0.6702	0.001	0.001	Positive
edge_165	Sg_B15_23	Sg_B14_13	0.591	0.591	0.001	0.001	Positive
edge_166	Sg_B15_35	Gp_MJ1_272	0.562	0.562	0.001	0.001	Positive
edge_167	Sg_B15_35	Gp_MJ1_444	0.4398	0.4398	0.001	0.001	Positive
edge_168	Sg_B15_35	Sg_A15_26	0.5695	0.5695	0.001	0.001	Positive
edge_169	Sg_B15_35	Sg_A17_17	0.7063	0.7063	0.001	0.001	Positive
edge_170	Sg_B15_35	Sg_A20_35	-0.4555	0.4555	0.001	0.001	Negative
edge_171	Sg_B15_35	Sg_A22_19	0.7073	0.7073	0.001	0.001	Positive
edge_172	Sg_B15_35	Sg_A22_3	0.6163	0.6163	0.001	0.001	Positive
edge_173	Sg_B15_35	Sg_A22_8	0.5115	0.5115	0.001	0.001	Positive
edge_174	Sg_B15_35	Sg_A27_23	-0.4941	0.4941	0.001	0.001	Negative
edge_175	Sg_B15_35	Sg_A28_8	-0.468	0.468	0.001	0.001	Negative
edge_176	Sg_B15_35	Sg_B03_29	-0.6003	0.6003	0.001	0.001	Negative
edge_177	Sg_B15_35	Sg_B07_50	-0.3773	0.3773	0.001	0.001	Negative
edge_178	Sg_B15_52	Gp_MJ1_272	0.531	0.531	0.001	0.001	Positive
edge_179	Sg_B15_52	Gp_MJ2_113	0.5189	0.5189	0.001	0.001	Positive
edge_180	Sg_B15_52	Gp_MJ3_477	0.5203	0.5203	0.001	0.001	Positive
edge_181	Sg_B15_52	Gp_MJ4_65	0.4554	0.4554	0.001	0.001	Positive
edge_182	Sg_B15_52	Sg_A17_17	0.5844	0.5844	0.001	0.001	Positive
edge_183	Sg_B15_52	Sg_A19_51	0.5127	0.5127	0.001	0.001	Positive
edge_184	Sg_B15_52	Sg_A22_19	0.6716	0.6716	0.001	0.001	Positive
edge_185	Sg_B15_52	Sg_A22_3	0.5809	0.5809	0.001	0.001	Positive
edge_186	Sg_B15_52	Sg_B03_29	-0.6107	0.6107	0.001	0.001	Negative
edge_187	Sg_B15_52	Sg_B07_38	0.5345	0.5345	0.001	0.001	Positive
edge_188	Sg_B15_52	Sg_B15_35	0.6023	0.6023	0.001	0.001	Positive
edge_189	Sg_B19_30	Gp_meta27_16	0.5324	0.5324	0.001	0.001	Positive
edge_190	Sg_B19_30	Sg_B04_2	0.456	0.456	0.001	0.001	Positive
edge_191	Sg_B19_30	Sg_B19_17	0.3941	0.3941	0.001	0.001	Positive
edge_192	Sg_B19_40	Gp_MJ2_113	-0.4867	0.4867	0.001	0.001	Negative
edge_193	Sg_B19_40	Gp_MJ3_477	-0.5423	0.5423	0.001	0.001	Negative
edge_194	Sg_B19_40	Sg_B07_62	-0.4237	0.4237	0.001	0.001	Negative
edge_195	Sg_B19_40	Sg_B08_36	-0.4358	0.4358	0.001	0.001	Negative
edge_196	Sg_B19_40	Sg_B15_23	-0.4184	0.4184	0.001	0.001	Negative
edge_197	Sg_B19_58	Gp_MJ1_272	-0.479	0.479	0.001	0.001	Negative
edge_198	Sg_B19_58	Gp_MJ3_477	-0.4969	0.4969	0.001	0.001	Negative
edge_199	Sg_B19_58	Gp_YAB_333	0.3929	0.3929	0.001	0.001	Positive
edge_200	Sg_B19_58	Sg_A17_17	-0.5141	0.5141	0.001	0.001	Negative
edge_201	Sg_B19_58	Sg_A20_35	0.3981	0.3981	0.001	0.001	Positive
edge_202	Sg_B19_58	Sg_A22_19	-0.5102	0.5102	0.001	0.001	Negative
edge_203	Sg_B19_58	Sg_A22_3	-0.5866	0.5866	0.001	0.001	Negative
edge_204	Sg_B19_58	Sg_A22_8	-0.5045	0.5045	0.001	0.001	Negative
edge_205	Sg_B19_58	Sg_B03_29	0.6767	0.6767	0.001	0.001	Positive
edge_206	Sg_B19_58	Sg_B07_50	0.4916	0.4916	0.001	0.001	Positive
edge_207	Sg_B19_58	Sg_B15_35	-0.5496	0.5496	0.001	0.001	Negative
edge_208	Sg_B19_58	Sg_B15_52	-0.5522	0.5522	0.001	0.001	Negative
edge_209	Sg_B25_10	Gp_MJ1_272	0.5479	0.5479	0.001	0.001	Positive
edge_210	Sg_B25_10	Sg_A22_3	0.5288	0.5288	0.001	0.001	Positive
edge_211	Sg_B25_10	Sg_A33_4	0.4574	0.4574	0.001	0.001	Positive
edge_212	Sg_B25_10	Sg_B03_29	-0.5007	0.5007	0.001	0.001	Negative
edge_213	Sg_B25_10	Sg_B15_35	0.5024	0.5024	0.001	0.001	Positive
edge_214	Sg_B25_10	Sg_B15_52	0.4447	0.4447	0.001	0.001	Positive
edge_215	Sg_B25_10	Sg_B19_58	-0.5253	0.5253	0.001	0.001	Negative
edge_216	Sg_B25_38	Gp_YAB_339	0.6733	0.6733	0.001	0.001	Positive
edge_217	Sg_B25_38	Sg_A11_12	0.7887	0.7887	0.001	0.001	Positive
edge_218	Sg_B25_38	Sg_A11_2	0.7145	0.7145	0.001	0.001	Positive
edge_219	Sg_B26_35	Gp_MJ2_113	-0.4232	0.4232	0.001	0.001	Negative
edge_220	Sg_B26_35	Gp_MJ3_477	-0.5096	0.5096	0.001	0.001	Negative
edge_221	Sg_B26_35	Sg_B03_29	0.4887	0.4887	0.001	0.001	Positive
edge_222	Sg_B26_35	Sg_B19_40	0.4653	0.4653	0.001	0.001	Positive
edge_223	Sg_B26_35	Sg_B19_58	0.4856	0.4856	0.001	0.001	Positive
edge_224	Sg_B26_38	Sg_B15_25	0.488	0.488	0.001	0.001	Positive
edge_225	Sg_B26_4	Sg_A19_18	0.6383	0.6383	0.001	0.001	Positive
edge_226	Sg_B26_4	Sg_B03_29	0.4401	0.4401	0.001	0.001	Positive
edge_227	Sg_B26_4	Sg_B07_50	0.6001	0.6001	0.001	0.001	Positive
edge_228	Sg_B26_4	Sg_B15_23	-0.3623	0.3623	0.001	0.001	Negative
edge_229	Sg_B27_18	Gp_MJ1_149	0.4503	0.4503	0.001	0.001	Positive
edge_230	Sg_B27_18	Gp_MJ3_423	0.577	0.577	0.001	0.001	Positive
edge_231	Sg_B27_18	Gp_YAB_333	-0.3984	0.3984	0.001	0.001	Negative
edge_232	Sg_B27_18	Sg_A15_26	0.4173	0.4173	0.001	0.001	Positive
edge_233	Sg_B27_18	Sg_A19_11	0.3993	0.3993	0.001	0.001	Positive
edge_234	Sg_B27_18	Sg_A22_3	0.3978	0.3978	0.001	0.001	Positive
edge_235	Sg_B27_18	Sg_A22_8	0.4261	0.4261	0.001	0.001	Positive
edge_236	Sg_B27_18	Sg_B03_29	-0.4413	0.4413	0.001	0.001	Negative
edge_237	Sg_B27_18	Sg_B14_1	0.553	0.553	0.001	0.001	Positive
edge_238	Sg_B27_18	Sg_B15_52	0.4106	0.4106	0.001	0.001	Positive
edge_239	Sg_B27_6	Gp_MJ3_423	0.5939	0.5939	0.001	0.001	Positive
edge_240	Sg_B27_6	Gp_YAB_333	-0.4832	0.4832	0.001	0.001	Negative
edge_241	Sg_B27_6	Sg_A19_11	0.4145	0.4145	0.001	0.001	Positive
edge_242	Sg_B27_6	Sg_A22_8	0.5814	0.5814	0.001	0.001	Positive
edge_243	Sg_B27_6	Sg_A27_23	-0.4347	0.4347	0.001	0.001	Negative
edge_244	Sg_B27_6	Sg_A27_31	0.6031	0.6031	0.001	0.001	Positive
edge_245	Sg_B27_6	Sg_A28_8	-0.525	0.525	0.001	0.001	Negative
edge_246	Sg_B27_6	Sg_A33_4	0.4465	0.4465	0.001	0.001	Positive
edge_247	Sg_B27_6	Sg_B03_29	-0.4763	0.4763	0.001	0.001	Negative
edge_248	Sg_B27_6	Sg_B14_1	0.5093	0.5093	0.001	0.001	Positive
edge_249	Sg_B27_6	Sg_B15_22	0.4474	0.4474	0.001	0.001	Positive
edge_250	Sg_B27_6	Sg_B15_35	0.4528	0.4528	0.001	0.001	Positive
edge_251	Sg_B27_6	Sg_B19_58	-0.407	0.407	0.001	0.001	Negative
edge_252	Sg_B27_6	Sg_B27_18	0.5159	0.5159	0.001	0.001	Positive
edge_253	Sg_C02_30	Gp_MJ1_272	-0.483	0.483	0.001	0.001	Negative
edge_254	Sg_C02_30	Gp_MJ2_113	-0.4607	0.4607	0.001	0.001	Negative
edge_255	Sg_C02_30	Gp_MJ3_423	-0.4252	0.4252	0.001	0.001	Negative
edge_256	Sg_C02_30	Gp_MJ3_477	-0.5351	0.5351	0.001	0.001	Negative
edge_257	Sg_C02_30	Sg_A15_26	-0.4965	0.4965	0.001	0.001	Negative
edge_258	Sg_C02_30	Sg_A17_17	-0.6897	0.6897	0.001	0.001	Negative
edge_259	Sg_C02_30	Sg_A19_36	-0.4724	0.4724	0.001	0.001	Negative
edge_260	Sg_C02_30	Sg_A22_19	-0.6195	0.6195	0.001	0.001	Negative
edge_261	Sg_C02_30	Sg_A22_3	-0.6136	0.6136	0.001	0.001	Negative
edge_262	Sg_C02_30	Sg_A28_8	0.4355	0.4355	0.001	0.001	Positive
edge_263	Sg_C02_30	Sg_B03_29	0.6647	0.6647	0.001	0.001	Positive
edge_264	Sg_C02_30	Sg_B07_38	-0.5218	0.5218	0.001	0.001	Negative
edge_265	Sg_C02_30	Sg_B07_50	0.3699	0.3699	0.001	0.001	Positive
edge_266	Sg_C02_30	Sg_B08_36	-0.4423	0.4423	0.001	0.001	Negative
edge_267	Sg_C02_30	Sg_B15_35	-0.5684	0.5684	0.001	0.001	Negative
edge_268	Sg_C02_30	Sg_B15_52	-0.5707	0.5707	0.001	0.001	Negative
edge_269	Sg_C02_30	Sg_B19_58	0.5432	0.5432	0.001	0.001	Positive
edge_270	Sg_C02_30	Sg_B25_10	-0.5406	0.5406	0.001	0.001	Negative
edge_271	Sg_C02_30	Sg_B26_4	0.4303	0.4303	0.001	0.001	Positive
edge_272	Sg_C02_30	Sg_B27_18	-0.4508	0.4508	0.001	0.001	Negative
edge_273	Sg_C03_36	Gp_YAB_339	0.6686	0.6686	0.001	0.001	Positive
edge_274	Sg_C03_36	Sg_A11_12	0.6063	0.6063	0.001	0.001	Positive
edge_275	Sg_C03_36	Sg_A11_2	0.7519	0.7519	0.001	0.001	Positive
edge_276	Sg_C03_36	Sg_B25_38	0.5949	0.5949	0.001	0.001	Positive
edge_277	Sg_C04_25	Gp_MJ2_113	-0.5522	0.5522	0.001	0.001	Negative
edge_278	Sg_C04_25	Gp_MJ3_477	-0.5457	0.5457	0.001	0.001	Negative
edge_279	Sg_C04_25	Gp_meta27_16	0.5043	0.5043	0.001	0.001	Positive
edge_280	Sg_C04_25	Gp_meta27_511	-0.4829	0.4829	0.001	0.001	Negative
edge_281	Sg_C04_25	Sg_A27_31	0.4125	0.4125	0.001	0.001	Positive
edge_282	Sg_C04_25	Sg_B04_2	0.4671	0.4671	0.001	0.001	Positive
edge_283	Sg_C04_25	Sg_B07_62	-0.5327	0.5327	0.001	0.001	Negative
edge_284	Sg_C04_25	Sg_B15_23	-0.5676	0.5676	0.001	0.001	Negative
edge_285	Sg_C04_33	Sg_B15_52	-0.4357	0.4357	0.001	0.001	Negative
edge_286	Sg_C14_34	Gp_MJ1_272	-0.4879	0.4879	0.001	0.001	Negative
edge_287	Sg_C14_34	Gp_MJ2_113	-0.4721	0.4721	0.001	0.001	Negative
edge_288	Sg_C14_34	Gp_MJ3_477	-0.4256	0.4256	0.001	0.001	Negative
edge_289	Sg_C14_34	Sg_A15_26	-0.5364	0.5364	0.001	0.001	Negative
edge_290	Sg_C14_34	Sg_A17_17	-0.5664	0.5664	0.001	0.001	Negative
edge_291	Sg_C14_34	Sg_A19_36	-0.3729	0.3729	0.001	0.001	Negative
edge_292	Sg_C14_34	Sg_A22_19	-0.5704	0.5704	0.001	0.001	Negative
edge_293	Sg_C14_34	Sg_A22_3	-0.5159	0.5159	0.001	0.001	Negative
edge_294	Sg_C14_34	Sg_B03_29	0.4565	0.4565	0.001	0.001	Positive
edge_295	Sg_C14_34	Sg_B15_35	-0.5029	0.5029	0.001	0.001	Negative
edge_296	Sg_C14_34	Sg_B15_52	-0.5421	0.5421	0.001	0.001	Negative
edge_297	Sg_C14_34	Sg_B25_10	-0.5082	0.5082	0.001	0.001	Negative
edge_298	Sg_C14_34	Sg_C02_30	0.5763	0.5763	0.001	0.001	Positive
edge_299	Sg_CA11_3	Gp_MJ1_272	-0.4591	0.4591	0.001	0.001	Negative
edge_300	Sg_CA11_3	Gp_MJ2_113	-0.4344	0.4344	0.001	0.001	Negative
edge_301	Sg_CA11_3	Sg_A17_17	-0.5972	0.5972	0.001	0.001	Negative
edge_302	Sg_CA11_3	Sg_A22_19	-0.5807	0.5807	0.001	0.001	Negative
edge_303	Sg_CA11_3	Sg_A22_3	-0.4785	0.4785	0.001	0.001	Negative
edge_304	Sg_CA11_3	Sg_B03_29	0.5224	0.5224	0.001	0.001	Positive
